index,image_link,group_id,entity_name,e
6810,https://m.media-amazon.com/images/I/41Hsj4s4ntL.jpg,846116,depth,12cm / 4.7in
6811,https://m.media-amazon.com/images/I/41HsrFwp7mS.jpg,625842,item_volume,caloriesraspbeoseIDEAL FORumlmIleniolen nimuneonBspafsllng waterBackeacksandStacking in theoffice or frigePoolsideorflavoredthe beachSPaRKLING Water12 FL 02 (355 MLI
6812,https://m.media-amazon.com/images/I/41HstLNSqyL.jpg,825239,maximum_weight_recommendation,"CUBE1,5x1,536,82*825,612,3X2L5xlSm4,9'x4,9'FABRICPOLYESTER OXFORD 240DPU Z000 MMFRAMEFIBERCLASS 9,5 MM"
6813,https://m.media-amazon.com/images/I/41HsxO9GkyL.jpg,442321,maximum_weight_recommendation,"Various Accessories & Workspace OrganizersWeight Capacity Upto 176 lbs27.5""Cable Management TrayDesk Hooks Isetof2]Replaceable Lockable Casters"
6814,https://m.media-amazon.com/images/I/41Hu+ImKOkL.jpg,348551,item_weight,Lt Black Copper Wire1Lz Whllo Copper WireGround Wire{(D) Greon Copper W
6815,https://m.media-amazon.com/images/I/41Hu+ImKOkL.jpg,348551,wattage,Lt Black Copper Wire1Lz Whllo Copper WireGround Wire{(D) Greon Copper W
6816,https://m.media-amazon.com/images/I/41Hu+ImKOkL.jpg,348551,voltage,Lt Black Copper Wire1Lz Whllo Copper WireGround Wire{(D) Greon Copper W
6817,https://m.media-amazon.com/images/I/41HuKDnh30L.jpg,823083,height,12CM19.5Cm7CM
6818,https://m.media-amazon.com/images/I/41HuM6It-kL.jpg,279307,item_weight,LnuetaeoCaviroCareTCChNGIC498anti-'ValejfM BAGSnimallnande BetarantT  inaen MleeDreneammDnttobudHoover* Platinum UprightsType3
6819,https://m.media-amazon.com/images/I/41HumlYkTTL.jpg,530124,width,"21.65""4722470.15"""
6820,https://m.media-amazon.com/images/I/41HvInTI6dL.jpg,900671,wattage,Yswf YswfFrigidaire
6821,https://m.media-amazon.com/images/I/41HvInTI6dL.jpg,900671,voltage,Yswf YswfFrigidaire
6822,https://m.media-amazon.com/images/I/41Hvosr871L.jpg,347404,height,"2402 in204159 LWi420410 in{94in602i6""8""10""1214""16""20""24"""
