index,image_link,group_id,entity_name,e
60052,https://m.media-amazon.com/images/I/51h+sbWncCL.jpg,982714,depth,18.5cm7.3in12cm4.7in
60053,https://m.media-amazon.com/images/I/51h+szD24bL.jpg,152057,item_weight,YELLOW cheddaR CHEESE POWDER (1.5 LD)Nutritlon FactsHahiYello  ChaddarChenscPuwder made Ironi ralcalcnockeddurchcuseKeciumna9c]orddrnivdAcuanoteCalet FthUicFteene[eSSuinuatynntomLateaansinedretucalmcndecedaddVoarctcnscratcherntedeeIcncaulaenhnracJUDEE $
60054,https://m.media-amazon.com/images/I/51h+tcf6PnL.jpg,597647,height,"Rod Length = 12""Total Length = 17""Rectangular Guard Width = 2.5""Handle Length = 5"""
60055,https://m.media-amazon.com/images/I/51h+tcf6PnL.jpg,597647,depth,"Rod Length = 12""Total Length = 17""Rectangular Guard Width = 2.5""Handle Length = 5"""
60056,https://m.media-amazon.com/images/I/51h+tcf6PnL.jpg,597647,width,"Rod Length = 12""Total Length = 17""Rectangular Guard Width = 2.5""Handle Length = 5"""
60057,https://m.media-amazon.com/images/I/51h+uM3r8DL.jpg,783898,depth,"Product size:18 x 48""4818""Thickness: 7.5 milIt can be cut into small sizes"
60058,https://m.media-amazon.com/images/I/51h+xidgblL.jpg,442321,height,"23.6'78.77.88189.4""29.919.6""31.431.4"
60059,https://m.media-amazon.com/images/I/51h+zx92tLL.jpg,416664,height,13cm45cm15cm
60060,https://m.media-amazon.com/images/I/51h-J+hk7LL.jpg,281678,item_weight,Speojallea |You Iiesatte diavenceEnglishBreakfastloose leaf Black TeaNet WIoz WLMu)Wvspetiolreccompany c0m
60061,https://m.media-amazon.com/images/I/51h-WMNrjPL.jpg,150913,maximum_weight_recommendation,Applicable Pet TypeAny Pcl VP25 Pounds wiil lovelong strolithe pet =withgcncicutridlng arca and smooth ridc. Your Dct can cnjoy (hc $ ohts =the comntontVery OwinE0c#buol
60062,https://m.media-amazon.com/images/I/51h-YkYbrKL.jpg,594224,height,10Cm7.5CM95Cm9Cm7CM7CM
60063,https://m.media-amazon.com/images/I/51h062x1grL.jpg,978900,height,4.7in12cm83
60064,https://m.media-amazon.com/images/I/51h062x1grL.jpg,978900,depth,4.7in12cm83
60065,https://m.media-amazon.com/images/I/51h0L7TUH3L.jpg,640031,depth,"6,5 cm4 cm"
60066,https://m.media-amazon.com/images/I/51h0L7TUH3L.jpg,640031,width,"6,5 cm4 cm"
60067,https://m.media-amazon.com/images/I/51h0ftuqb-L.jpg,687867,depth,silhouetteheat transfer materialFor customi apparel and fabricsmaterial detransferencia por calorPararopatelasIa medidamateriel de transfertpar Ia chaleurPour des tissUS et des veterentspersonnalises12 in x 36 in22.9 (x 91A cm
60068,https://m.media-amazon.com/images/I/51h0kPk0XoL.jpg,801829,height,"Open SizeFolded SizeWidth24.4""Unit Weight1Olbs(4.5kg)HeightHeight33.1""33.1""1Seat Height5&14.8""89SupportsWidth25olbsDepth5.5""(113.6kg)Depth25.6""25.6"""
60069,https://m.media-amazon.com/images/I/51h0oE4Au4L.jpg,628971,item_weight,MrtteurMayMEGADeliFreshRz82ROTUSSERIE SEASONEDNOCHICKEN BREASTOwTED ATSHParcsAAND OMER 5245051e5No=ExowNoSerGoscarPLT + 01
60070,https://m.media-amazon.com/images/I/51h0qcTkXlL.jpg,483370,width,Product size11inch28cm
60071,https://m.media-amazon.com/images/I/51h0qcTkXlL.jpg,483370,depth,Product size11inch28cm
60072,https://m.media-amazon.com/images/I/51h0qcTkXlL.jpg,483370,height,Product size11inch28cm
60073,https://m.media-amazon.com/images/I/51h1C0TPv0L.jpg,564709,maximum_weight_recommendation,Overcharge and overheating protection10Ah Batteryrang up to25 Miles18650 lithium batterysupport 1000 times charge/dischargeDistance depend on rider'$ weightslope and tempertature
60074,https://m.media-amazon.com/images/I/51h1EHV7cxL.jpg,311997,height,{988Largo 41 cm1
60075,https://m.media-amazon.com/images/I/51h1EHV7cxL.jpg,311997,depth,{988Largo 41 cm1
60076,https://m.media-amazon.com/images/I/51h1JFenhGL.jpg,536334,width,44cm15cm13cm
60077,https://m.media-amazon.com/images/I/51h1JFenhGL.jpg,536334,depth,44cm15cm13cm
60078,https://m.media-amazon.com/images/I/51h1KLDe9fL.jpg,965518,voltage,TnakitaHEUEALEEEmnakitaBOA( 18vurizhon
60079,https://m.media-amazon.com/images/I/51h1WMp+ffL.jpg,641642,wattage,4OW PURIFICATION LAMPBrightness up to 4000 lumensColor temperature6500K
60080,https://m.media-amazon.com/images/I/51h1WMp+ffL.jpg,641642,voltage,4OW PURIFICATION LAMPBrightness up to 4000 lumensColor temperature6500K
60081,https://m.media-amazon.com/images/I/51h1WMp+ffL.jpg,641642,item_weight,4OW PURIFICATION LAMPBrightness up to 4000 lumensColor temperature6500K
60082,https://m.media-amazon.com/images/I/51h1Wz8TN4L.jpg,436746,depth,327.8 in / 20 cm
60083,https://m.media-amazon.com/images/I/51h1nXoS80L.jpg,311997,height,6244Ocmcm
60084,https://m.media-amazon.com/images/I/51h1nhniBmL.jpg,801829,width,3811150cmE19.7in
60085,https://m.media-amazon.com/images/I/51h1wvCV70L.jpg,296366,height,"Li-ion(ex15mm14500/500mAh 3.7V 1.85wh(0.59in)50mm(1.97in)The color of the battery is random,Sometimes it may be purple"
60086,https://m.media-amazon.com/images/I/51h1wvCV70L.jpg,296366,depth,"Li-ion(ex15mm14500/500mAh 3.7V 1.85wh(0.59in)50mm(1.97in)The color of the battery is random,Sometimes it may be purple"
60087,https://m.media-amazon.com/images/I/51h1zQ9zmZL.jpg,635528,voltage,Excellent QualitySmart digital screenLi-Polymerbaltery cellsMultiple smartprotection systemUSB Oulput SV/2AAMicro USB inputLED flashlight_iM-PowertechnologyPower_bulton
60088,https://m.media-amazon.com/images/I/51h24H4C+WL.jpg,847223,depth,3235.1in/13.Ocm
60089,https://m.media-amazon.com/images/I/51h25ywze2L.jpg,521308,height,9Ocmi86cm19Ocm
