index,image_link,group_id,entity_name,e
29835,https://m.media-amazon.com/images/I/519z9nS+HlL.jpg,944592,width,04.8cm#J1 6 cm#J 7.9cm
29836,https://m.media-amazon.com/images/I/519zOClt3XL.jpg,658003,depth,Ceramic tray size specification3.54inchI9cm10.43inch/26.Scm0.59inch[1.Scm
29837,https://m.media-amazon.com/images/I/519zOClt3XL.jpg,658003,height,Ceramic tray size specification3.54inchI9cm10.43inch/26.Scm0.59inch[1.Scm
29838,https://m.media-amazon.com/images/I/519zOClt3XL.jpg,658003,width,Ceramic tray size specification3.54inchI9cm10.43inch/26.Scm0.59inch[1.Scm
29839,https://m.media-amazon.com/images/I/519zQZHVkUL.jpg,638301,width,0.3mm;#2n6 )03mm
29840,https://m.media-amazon.com/images/I/519zQZHVkUL.jpg,638301,height,0.3mm;#2n6 )03mm
29841,https://m.media-amazon.com/images/I/519zQZHVkUL.jpg,638301,depth,0.3mm;#2n6 )03mm
29842,https://m.media-amazon.com/images/I/519zRdLjjvL.jpg,210293,depth,65mm93mm
29843,https://m.media-amazon.com/images/I/519zRdLjjvL.jpg,210293,height,65mm93mm
29844,https://m.media-amazon.com/images/I/519ziR-CILL.jpg,941818,width,"mDESIGN:20.5""52.Icm12""6.5""16.5cm30.5cm"
29845,https://m.media-amazon.com/images/I/519zshd9+pS.jpg,430434,height,"IDIMENSION4.33""1.57""2.75"""
29846,https://m.media-amazon.com/images/I/519ztOjfYyL.jpg,254046,item_weight,BLASTERspeCs24DARTS2QUICK-ACCESSDARTCliPSHhkhPOWERFUL20-FT_RANGEIAtRosyci
29847,https://m.media-amazon.com/images/I/519zvY03KvL.jpg,550595,depth,PRODUCT SIZE13.7cm/5.39in[32PCS
29848,https://m.media-amazon.com/images/I/51A+KSCd3GL.jpg,483370,height,1Ocm/3.94in
29849,https://m.media-amazon.com/images/I/51A+KSCd3GL.jpg,483370,depth,1Ocm/3.94in
29850,https://m.media-amazon.com/images/I/51A+KSCd3GL.jpg,483370,width,1Ocm/3.94in
29851,https://m.media-amazon.com/images/I/51A+RYyclDL.jpg,564709,maximum_weight_recommendation,48V 1OAHLARGE CAPACITYPOWER LITHIUM BATTERY8248OWh6.5HourBattery CapacityChargingLong Range30MileTime
29852,https://m.media-amazon.com/images/I/51A+ZgPN05L.jpg,611510,width,#E.40cm14E.36cm28.91cm45.72cm0e5.30cm87:46cm8E.4lcm
29853,https://m.media-amazon.com/images/I/51A+d7nU3EL.jpg,599317,width,5.2cm3.Scm
29854,https://m.media-amazon.com/images/I/51A+d7nU3EL.jpg,599317,height,5.2cm3.Scm
