index,image_link,group_id,entity_name,e
19625,https://m.media-amazon.com/images/I/51+sAUbjpiL.jpg,866516,depth,DIMENSIONS92.5 INCHESN23
19626,https://m.media-amazon.com/images/I/51+sFnPFF-L.jpg,433914,height,Product ParametersWHH) : 72 inch0:36 inch:36 inch
19627,https://m.media-amazon.com/images/I/51+sHenftHL.jpg,483370,depth,Size Information6cm/2.4in17cmA6.7in21.08cm/8.3in
19628,https://m.media-amazon.com/images/I/51+sHenftHL.jpg,483370,height,Size Information6cm/2.4in17cmA6.7in21.08cm/8.3in
19629,https://m.media-amazon.com/images/I/51+sIBtajQL.jpg,186035,voltage,"Meetvariety of equipment needsBuilt-in 1OOW pure sine wave inverter,support 220v output,drive equipment belowOoowtelevisionCameraUAVRice cookerVehicle RefrigeratorGamebookUegXeattezt B0k FloodlightCutting machine"
19630,https://m.media-amazon.com/images/I/51+sIBtajQL.jpg,186035,item_weight,"Meetvariety of equipment needsBuilt-in 1OOW pure sine wave inverter,support 220v output,drive equipment belowOoowtelevisionCameraUAVRice cookerVehicle RefrigeratorGamebookUegXeattezt B0k FloodlightCutting machine"
19631,https://m.media-amazon.com/images/I/51+sIBtajQL.jpg,186035,wattage,"Meetvariety of equipment needsBuilt-in 1OOW pure sine wave inverter,support 220v output,drive equipment belowOoowtelevisionCameraUAVRice cookerVehicle RefrigeratorGamebookUegXeattezt B0k FloodlightCutting machine"
19632,https://m.media-amazon.com/images/I/51+sNLBxd-L.jpg,149159,height,25L4OOmm235mm
19633,https://m.media-amazon.com/images/I/51+sSHBA2wL.jpg,478233,height,4Omm37mm18mmBottom34mm
19634,https://m.media-amazon.com/images/I/51+sSHBA2wL.jpg,478233,width,4Omm37mm18mmBottom34mm
19635,https://m.media-amazon.com/images/I/51+siekpZEL.jpg,675317,depth,"Overall Length:5.1"" (129.5mm)Widt:0.6""High: 0.9""Hole Centers(CC) :3""(76mm)(22mm)(15mm)4 screws2*linch(25mm)E2*1.77inch (4Smm)"
19636,https://m.media-amazon.com/images/I/51+srqZuGqL.jpg,375438,height,8g0^45 cm8
19637,https://m.media-amazon.com/images/I/51+t3dsM3NL.jpg,801829,height,"33.0""65.0""23.0"""
19638,https://m.media-amazon.com/images/I/51+t93GTyJL.jpg,847223,width,1I7cm/6.69in18cm/ 7.09in
19639,https://m.media-amazon.com/images/I/51+t93GTyJL.jpg,847223,depth,1I7cm/6.69in18cm/ 7.09in
19640,https://m.media-amazon.com/images/I/51+tHmkZbsL.jpg,494658,width,OPTIMAL SUPPORTPremium quality home decor and bedding products tofulfill all your home decor requirements2PACK45cm/ 1 8inOutdoorReading8BedroomSofa
19641,https://m.media-amazon.com/images/I/51+tHmkZbsL.jpg,494658,depth,OPTIMAL SUPPORTPremium quality home decor and bedding products tofulfill all your home decor requirements2PACK45cm/ 1 8inOutdoorReading8BedroomSofa
19642,https://m.media-amazon.com/images/I/51+tTZG2oUL.jpg,668667,depth,MeasurementZLLPRETTYPlease MeasurementYou SizeWide150cmWi dezoOcmHigh1OOcmHigh14OcmWide250cmWi de300cmHigh175cmHigh21OcmWide 350cmWi de4OOcmHigh256cmHigh280cmDearcustomerIfthesizewelistedisnotthesize you wantPlease contactuSbyma iWecan customizeany size and give yousati sfactorypr ice!
19643,https://m.media-amazon.com/images/I/51+tUbrxObL.jpg,849273,width,US20.5 cm12.4 cmcmVith6.3
19644,https://m.media-amazon.com/images/I/51+tUbrxObL.jpg,849273,height,US20.5 cm12.4 cmcmVith6.3
19645,https://m.media-amazon.com/images/I/51+tVXO0ynL.jpg,529606,height,PRODUCT SIZE3.15in/8cm]3..3cm0.78in/2cm66in/9.
19646,https://m.media-amazon.com/images/I/51+tX6UCtRL.jpg,171418,maximum_weight_recommendation,"STURDYRUBBERIZED FEETEngineered to improveNon-slip, won'tchair stabilityscratch floorsHolds up to 300 Ibs_Grips chairfirmly into place30""2 HEIGHT POSITIONSADJUSTABLESPRING SYSTEMSame heights asstandard boosterFits 4-legged chairsseats (3.75"" & 4.5"")Stays attached evenGrows with your childwhen chair is movedlegsmax:"
19647,https://m.media-amazon.com/images/I/51+tYMpB14L.jpg,437623,height,BEHIND BOOK3VersionsW77mm * H 155mm43Pages1 eaARVRPHOTOCARD3VersionsW 54mm x H 86mm1 ea of 5 e0RandomAR0VR
19648,https://m.media-amazon.com/images/I/51+tYMpB14L.jpg,437623,depth,BEHIND BOOK3VersionsW77mm * H 155mm43Pages1 eaARVRPHOTOCARD3VersionsW 54mm x H 86mm1 ea of 5 e0RandomAR0VR
19649,https://m.media-amazon.com/images/I/51+tcMfHrtL.jpg,347404,height,8in3in6in
19650,https://m.media-amazon.com/images/I/51+tcMfHrtL.jpg,347404,depth,8in3in6in
19651,https://m.media-amazon.com/images/I/51+tfALW+dL.jpg,478357,width,"49cm104,5cm10,5cm94,Scm30,5cm20,5cm4862,5 cmAdjustable heijht43cm"
19652,https://m.media-amazon.com/images/I/51+tfALW+dL.jpg,478357,height,"49cm104,5cm10,5cm94,Scm30,5cm20,5cm4862,5 cmAdjustable heijht43cm"
19653,https://m.media-amazon.com/images/I/51+tvWx1IzL.jpg,810266,height,"65mm/2.5""100mm/3.8""8BPAFREEON34S1039100% Tritan PlasticBPA FreeDishwasher Safe10z17LibreAuel"
19654,https://m.media-amazon.com/images/I/51+tvWx1IzL.jpg,810266,depth,"65mm/2.5""100mm/3.8""8BPAFREEON34S1039100% Tritan PlasticBPA FreeDishwasher Safe10z17LibreAuel"
19655,https://m.media-amazon.com/images/I/51+u-PeiuiL.jpg,598989,height,D60 cm/23.62 in81
19656,https://m.media-amazon.com/images/I/51+u-PeiuiL.jpg,598989,depth,D60 cm/23.62 in81
19657,https://m.media-amazon.com/images/I/51+uAmQHKqL.jpg,120219,height,11.8Ocm4.64in9.8Ocm11.80cm3.85in4.64in
19658,https://m.media-amazon.com/images/I/51+uE8O0d-L.jpg,178778,height,4.7([2em)1.79.8Ctroenigainehineh'ineh([2em)(5em)
19659,https://m.media-amazon.com/images/I/51+uIsOzuaL.jpg,784538,width,3 set Poster im Format A42A421CM
19660,https://m.media-amazon.com/images/I/51+uIsOzuaL.jpg,784538,depth,3 set Poster im Format A42A421CM
19661,https://m.media-amazon.com/images/I/51+uTMwB4pL.jpg,276700,height,1~BvBoschAebrotn109mmmm513
19662,https://m.media-amazon.com/images/I/51+uh1wm8PL.jpg,524635,item_weight,Amazon Shophttos -namazon con Encp: NutncarepBurnicare'$ AII Purpose HerbalVegan SalveYutrkxre Rus Smaeahornnkes SuioAa{Mirniittor tSun GueInSnetrnnenmTai tEE tcultu303Dreario_Common  Benefits{peanetLCr E DEHenaletRod fancaltrlurbm3 CTJEAEE.Ettit Cuctatcc <Ctei01
19663,https://m.media-amazon.com/images/I/51+umEMv63L.jpg,675317,depth,Leight: 105mm11Hole Diameter: 96mm
19664,https://m.media-amazon.com/images/I/51+uoTL+lSL.jpg,826444,height,9cm7cm
19665,https://m.media-amazon.com/images/I/51+uoTL+lSL.jpg,826444,depth,9cm7cm
19666,https://m.media-amazon.com/images/I/51+uyRLIL5L.jpg,254449,item_volume,"Power of Keto is onsidePOWERSILVERUNLEASHTHE POWERFoner SilserFcueaisantrAelulion IkeuCultitechnoluxpIl Haline[471ml""your16e"
19667,https://m.media-amazon.com/images/I/51+v51q9X6L.jpg,939426,maximum_weight_recommendation,Spacious InteriorFor puttingcat litter filter boardUsed as cat bedor place catboxFor storing cat food or toyslitter E
19668,https://m.media-amazon.com/images/I/51+vOtZpArL.jpg,594224,width,"717.2cm/2.8""15.5cm/6.1""7Scm/5."
19669,https://m.media-amazon.com/images/I/51+vSa9XxEL.jpg,425150,height,291CM
19670,https://m.media-amazon.com/images/I/51+vSa9XxEL.jpg,425150,depth,291CM
19671,https://m.media-amazon.com/images/I/51+vUxjxlTL.jpg,913156,height,10 cm15 cm43 cm29 cm13 cm
19672,https://m.media-amazon.com/images/I/51+vVH0FEpL.jpg,952470,depth,"Heavy Duty Stainless Steel BladeLarge rivets forsecurely connectingAluminum barreinforcement design6.5"" WideCurved blade;Waterproof and sturdyeasier to scrape and clean"
19673,https://m.media-amazon.com/images/I/51+vVH0FEpL.jpg,952470,width,"Heavy Duty Stainless Steel BladeLarge rivets forsecurely connectingAluminum barreinforcement design6.5"" WideCurved blade;Waterproof and sturdyeasier to scrape and clean"
19674,https://m.media-amazon.com/images/I/51+vVH0FEpL.jpg,952470,height,"Heavy Duty Stainless Steel BladeLarge rivets forsecurely connectingAluminum barreinforcement design6.5"" WideCurved blade;Waterproof and sturdyeasier to scrape and clean"
19675,https://m.media-amazon.com/images/I/51+vYwe48wL.jpg,635528,voltage,"Product SpecificationCapacity: 40OOmAh/sOOOmAhBattery: A grade li-polymerCase material: ABS+rubber finishedInput: SV IAOutput: SV 1AProduct size: 109*67*1lmmNet weight: 122gColor: Red,Pink Green,Yellowbattery"
