index,image_link,group_id,entity_name,e
118080,https://m.media-amazon.com/images/I/71JOsM2osiL.jpg,866950,item_weight,"ENM EWearaxay io5aeeN TAarlea  5 atedmadeVburn Dowichstallbecence(68,9alter-iudcaronteaaCr tantooperating Hydaubexiesated""andteat EustUenootheDond_tnanusn9t0 tnethat ttecellaraLeequahyacDEAAkabytherkandbrAIRAnay beejcn =injurythe nenaythan ttePORheedCity No;andFatureen ChiraAugustdanoMade ""ca,gov1S1705000494 |'PRESSURE'PNEUMATIC F""475 PSIMAXIMUM: tWorkingIGARDEA'110PSI MUNHMUM: [MISELOMEGALIFT""WARNINGLADVERTENCAdureOotatng Tnanees22903caroeStan0$paa ttalistructins [BehindAquiomat=Tne10,OOOPSIFbProfessionalsodeatecevce'pileeos'Odouurca5.and =entrehoseeKeo =Jeoctomertcottation ESudKatonmdau""cMPA/7OO Icnrtye[connectMcsendtecuitetBAR)iarAIRculdaDutoOre =ACTUATEDDrormpQirad{63rioTeeoiIidtator0itca [DnerupFDOSocOcharalG9acanitos,~ensurePOMPES HYDRAULIC ""Meats 'danice eDenleHYDRAULIQUESLkDumiomotDrodetMaic=munamecnner tBOMBA ""TREADLEMcntcro pesuized =PEDALJaCAd =Aesusordason?PIedPUMPHIDRAULICA{resul idatonaiDrnuLoadeYesslrempateTaul? EACCIONADA Motic_Fte e22901-L17tangsTatedAWARNING: Ithese (YaitAIRECancer =LAVERTISSEMENT:Katas daniatReproductiveCaranes ,HacioDiodensystemeCancer=ChtreyreproducteurHarm.ADVERTENCIA:YFabrique €dommages :ChinaCancer `WwwP65Warnings_reproductivo:"
118081,https://m.media-amazon.com/images/I/71JP37oU-8L.jpg,370720,maximum_weight_recommendation,DualLocking3609 RotationDouble Ball BearingSmooth & SilentNon-markingPolyurethane WheelsMaxLoading 180Olbs18001b
118082,https://m.media-amazon.com/images/I/71JPBuC-OGL.jpg,279307,item_weight,PRODUCT SIZE AND DETAILSEFFECTIVE DUSTCOLLECTION3-LAYER06cm/636PLEASE CHECK THE SIZE BEFOREPURCHASINGPACK0v92inchinch15.5
118083,https://m.media-amazon.com/images/I/71JPtd7sgUL.jpg,355666,item_weight,"PENTAXUD9x217187mm115x108mm195gTRATOPENTAXYIRI CltE#KE &ts38195g0),] WiKEERataEpg < 8HSl 38H+ 35n3716<1+A-=y rlltxFR#H0#labt +R-#3510J5-A1WJI-vaYo"
118084,https://m.media-amazon.com/images/I/71JRGtMdRLL.jpg,275506,item_weight,"Open Ear Design,Sport HeadphonesEnjoy your musicDIGITAI0RunningCycingClimbWorkingGymMountainsCPUIP536.5H25gIP53Qualcomm6.5HBluetooth8635Working Time5.0037SiCicx"
118085,https://m.media-amazon.com/images/I/71JRXektM0L.jpg,853009,maximum_weight_recommendation,SERVICEWoricKDONOTTouCHDOG
118086,https://m.media-amazon.com/images/I/71JRXektM0L.jpg,853009,item_weight,SERVICEWoricKDONOTTouCHDOG
118087,https://m.media-amazon.com/images/I/71JS8KW2HJL.jpg,631052,maximum_weight_recommendation,09.3mm15 ftN3LProduct SpecificationsItem Model: XMRS5O-4-2Webbing Material: PolyesterItem Width: 2 inch50.8 mmItem Thickness: 0.05 inchl 1.2 mmHook Material: Carbon Steel 45#Rated Load Strength: 1666 Ibs755.7 kgHook Thickness (Diameter): 0.37 inch09.3 mmQuantities: 4 PiecesSurface Treatment: Color Zinc PlatingBreaking Strength: 5000 Ibs2268 kgItem Dimensions: 2 inch X 15 ft / 0.05 mx4.6 mNet Weight (including all accessories): 21 Ibs / 9.5 kg
118088,https://m.media-amazon.com/images/I/71JSKVu5BaL.jpg,386873,item_weight,Octa-Core ProcessorPower-Efficient Yet Powerful8-Core3GB32GBCPURAMROM*256GB TF Card ExtendableOctacore
118089,https://m.media-amazon.com/images/I/71JSV+dbtLL.jpg,853009,maximum_weight_recommendation,"GETTheRIGHTSIZEMEASURE YOUR PETBEFORE YOUBUYLength ofHeight of petMeasurementsfrom nose to tailfrom floor tomust be less than+ 3 inchesof head+ 3 inchescarrier dimensionsINTERIOR CARRIER SIZEWEIGHT LIMITL19""xH 12"" xW 10""221bLENGTH0KATZIELAHAPPY PETS,HAPPY LIFE.pettop"
118090,https://m.media-amazon.com/images/I/71JSV+dbtLL.jpg,853009,item_weight,"GETTheRIGHTSIZEMEASURE YOUR PETBEFORE YOUBUYLength ofHeight of petMeasurementsfrom nose to tailfrom floor tomust be less than+ 3 inchesof head+ 3 inchescarrier dimensionsINTERIOR CARRIER SIZEWEIGHT LIMITL19""xH 12"" xW 10""221bLENGTH0KATZIELAHAPPY PETS,HAPPY LIFE.pettop"
118091,https://m.media-amazon.com/images/I/71JTL8DoK9S.jpg,998545,item_weight,"KK High Quality Coated KettlebellWeight: 2kg,4.92"" (12.5cm)5=ESport2KG3.14"" (8cm)'piece"
118092,https://m.media-amazon.com/images/I/71JTiOTJdnL.jpg,556959,item_weight,913ESTWING3
118093,https://m.media-amazon.com/images/I/71JUiCgSV9L.jpg,926285,item_weight,"THREE SIZES FOR CHOICESuitable for kids youth adultArms CircumferenceSIZE(INCH)LENGTHARMS CIRCUMFERENCETARGET AUDIENCEM10""6.3""10.2""Kids12""7.1""-11.8""YouthXL14""8.7""13.4""AdultChinFun"
118094,https://m.media-amazon.com/images/I/71JV12WYQNL.jpg,625310,item_weight,WhAt'$ IN THE BOXBeats Pill+ speaker1.5m Lightning to USB-A charging cable12.5w PSUQuick Start GuideWarranty Card
118095,https://m.media-amazon.com/images/I/71JVInNd3SL.jpg,240413,voltage,ALTECH32GB PC4-21300/2666MHz ECC RDIMM ZRx4 1.2VCe10?ALTECH32GB Pc4-21300/2666MHz ECC RDIMM 2Rx4 1.2V9ce132GBATECHPc4-21300/2666MHz ECC RDIMM 2Rx4 1.2V09ce047ZTCCH32GB PC4-21300/2666MHz ECC RDIMM ZRx4 1.2Vce1Rcmota
118096,https://m.media-amazon.com/images/I/71JVSoq6bVL.jpg,426261,item_weight,"VEMHEs FLY Cu:TtetTHE FLY FLINGER4 piece, 5 weight; 9 foot rodHigh-performance; high-quality carbon fiberFast actionperfect balance of power & finesseWood &High-gradeStainlessHelpfulGunmetalAAA Burled-Steel GuidesAlignmentReel Seatend CorkDotsvenTuRES FLY CO.t Fly Fluger9 FOOT 5 WEIGHTFAST ACTION ROD"
118097,https://m.media-amazon.com/images/I/71JVleCE2DL.jpg,521308,item_weight,"72.5""700 LBS15""4.25""20.5Front64.5""5.5""18.25""Side26""DIMENSIONS30.5""32""Back6.5"
118098,https://m.media-amazon.com/images/I/71JW-thtCGL.jpg,998545,item_weight,"df30LB1-1/2""2-1/2""9-3/4""PHILOSO?HY30LB8""5-1/2"""
118099,https://m.media-amazon.com/images/I/71JW89T8-5L.jpg,603688,item_weight,"2retrospec42"" InflatedPunture-ResistantDiameter0.Zmm PVC2 XL SafetyLeak-ResistantHandles3-in-1 ValveIbsCold-ResistantRepair KitSupports upup to -250CIncludedto 4OOlbs"
118100,https://m.media-amazon.com/images/I/71JW89T8-5L.jpg,603688,maximum_weight_recommendation,"2retrospec42"" InflatedPunture-ResistantDiameter0.Zmm PVC2 XL SafetyLeak-ResistantHandles3-in-1 ValveIbsCold-ResistantRepair KitSupports upup to -250CIncludedto 4OOlbs"
