index,image_link,group_id,entity_name,e
98074,https://m.media-amazon.com/images/I/61AFGZMT+BL.jpg,483370,depth,"13""13"" Tall9"" Seated9.75""6.57"
98075,https://m.media-amazon.com/images/I/61AFGZMT+BL.jpg,483370,height,"13""13"" Tall9"" Seated9.75""6.57"
98076,https://m.media-amazon.com/images/I/61AFRqIoZGL.jpg,648011,width,50mm/ |.97INCHBase Standard GUI05WCourant alternatif220-245VDuree de vie > 2O000H6350 LumensjRumicetFaisceau lumineux a120Blanc froid 3000k
98077,https://m.media-amazon.com/images/I/61AFRqIoZGL.jpg,648011,height,50mm/ |.97INCHBase Standard GUI05WCourant alternatif220-245VDuree de vie > 2O000H6350 LumensjRumicetFaisceau lumineux a120Blanc froid 3000k
98078,https://m.media-amazon.com/images/I/61AFRqIoZGL.jpg,648011,depth,50mm/ |.97INCHBase Standard GUI05WCourant alternatif220-245VDuree de vie > 2O000H6350 LumensjRumicetFaisceau lumineux a120Blanc froid 3000k
98079,https://m.media-amazon.com/images/I/61AFU3WwEyL.jpg,478357,height,29cm79cm82cm59cm22cm
98080,https://m.media-amazon.com/images/I/61AFVl2WhVL.jpg,810266,depth,0L13Cm
98081,https://m.media-amazon.com/images/I/61AFVl2WhVL.jpg,810266,width,0L13Cm
98082,https://m.media-amazon.com/images/I/61AFaXWlBPL.jpg,430434,height,"Walnuss trifft BucheGERICOUHolzveredlung im bicolor StyleMAN |TUREGERMAN COUTUREdesign meets quality9,5 cmwalnut meets beechwood finishing inbicolor style8 cm2,2 cmGERICQuMAN(THbkF:"
98083,https://m.media-amazon.com/images/I/61AFaXWlBPL.jpg,430434,width,"Walnuss trifft BucheGERICOUHolzveredlung im bicolor StyleMAN |TUREGERMAN COUTUREdesign meets quality9,5 cmwalnut meets beechwood finishing inbicolor style8 cm2,2 cmGERICQuMAN(THbkF:"
98084,https://m.media-amazon.com/images/I/61AFdlCPc0L.jpg,886874,depth,28.Scm{8
98085,https://m.media-amazon.com/images/I/61AFdzWevVL.jpg,784538,depth,Single Poster size4.5 inch12.5 inch
98086,https://m.media-amazon.com/images/I/61AFdzWevVL.jpg,784538,width,Single Poster size4.5 inch12.5 inch
98087,https://m.media-amazon.com/images/I/61AFh6QM1kL.jpg,653767,depth,KEHRSEITE20IN /50 CM1
98088,https://m.media-amazon.com/images/I/61AFiEIGIlL.jpg,416664,height,Product SizeSpecificationsProduct Name: 5 IN 1 Desk LampWatt: 8WCRI: 90Lumens: 80OLM((4) Wireless Charging: 1OW Max21.7inch3000k0l8 Color Temperature: 4000k5000kWhat s In the box5Desk LampAdapterUser Manual5.4inch~9inch
98089,https://m.media-amazon.com/images/I/61AFiEIGIlL.jpg,416664,depth,Product SizeSpecificationsProduct Name: 5 IN 1 Desk LampWatt: 8WCRI: 90Lumens: 80OLM((4) Wireless Charging: 1OW Max21.7inch3000k0l8 Color Temperature: 4000k5000kWhat s In the box5Desk LampAdapterUser Manual5.4inch~9inch
98090,https://m.media-amazon.com/images/I/61AFkTYXlSL.jpg,998545,item_weight,PRODUCT SPECIFICATION23cm/9.05in2OLB20cm/7.87in15cm5.9inZOLB
98091,https://m.media-amazon.com/images/I/61AFl4FPg9L.jpg,810266,height,81 mm114 mm
98092,https://m.media-amazon.com/images/I/61AFl4FPg9L.jpg,810266,depth,81 mm114 mm
98093,https://m.media-amazon.com/images/I/61AFp67pKpL.jpg,365756,height,Flexible7.53.5 inch4.5 inch4.5 inchFit most smartphonesAdjustable(size up to 6.5 inch)Waist BeltMin Length28 inch4.56.53.54.04.35.5Max Length40 inchinchFutusto?
98094,https://m.media-amazon.com/images/I/61AFxaCyZcL.jpg,978900,height,"11,7cm/4.61in!33727.8cm/10.94in"
98095,https://m.media-amazon.com/images/I/61AFyJAg-iL.jpg,524117,height,Tapa seguraSe mantiene abierta a 609 0 menosy se cierra cuando quedan 5 cm de espacio48 cm7640cmcm
98096,https://m.media-amazon.com/images/I/61AG0EQAVfL.jpg,442321,height,Product Dimensions140cm115cmto69cm60cm60cm8@u114cm
98097,https://m.media-amazon.com/images/I/61AG0EQAVfL.jpg,442321,width,Product Dimensions140cm115cmto69cm60cm60cm8@u114cm
98098,https://m.media-amazon.com/images/I/61AG3fbA3kL.jpg,968566,height,Solid CuttingTechnology24cmFits Curve of The FaceAdjustable Nose Strip868cmAutomatic Ear Loop Welding System
98099,https://m.media-amazon.com/images/I/61AG3fbA3kL.jpg,968566,depth,Solid CuttingTechnology24cmFits Curve of The FaceAdjustable Nose Strip868cmAutomatic Ear Loop Welding System
98100,https://m.media-amazon.com/images/I/61AG5H-ITjL.jpg,886344,height,"79.81""30.55""22.21""16.41""24.97""The size may have slight errors due to the manual measurement"
98101,https://m.media-amazon.com/images/I/61AG6aE+7xL.jpg,844474,width,Stylish Multifunctional Backpack[Material]Canvas[Weight]0.9KG42cm38CM26CM2 8cm1516cm
98102,https://m.media-amazon.com/images/I/61AG7sZyEaL.jpg,838598,width,"Strong HookPlus Size Easy To HangMade of Black walnutWood Smooth and Solid32"" TALL1.83 POUNDS6 Cyan High-QualityAluminum TubesMade from Aluminum to APerfect Arc -Shaped Appearance"
98103,https://m.media-amazon.com/images/I/61AG7sZyEaL.jpg,838598,height,"Strong HookPlus Size Easy To HangMade of Black walnutWood Smooth and Solid32"" TALL1.83 POUNDS6 Cyan High-QualityAluminum TubesMade from Aluminum to APerfect Arc -Shaped Appearance"
98104,https://m.media-amazon.com/images/I/61AG7sZyEaL.jpg,838598,depth,"Strong HookPlus Size Easy To HangMade of Black walnutWood Smooth and Solid32"" TALL1.83 POUNDS6 Cyan High-QualityAluminum TubesMade from Aluminum to APerfect Arc -Shaped Appearance"
98105,https://m.media-amazon.com/images/I/61AG7yo8QNL.jpg,237000,width,Packing list: 1* blanket (without other accessories)Packliste:Decke (ohne weiteres zubehor)70cm120cmMEASURING GUIDESOLD BY PIECE NOT ALL SETArmrest & Backrest Cover70x70 cm90x90 cmVerkauitpro Stiick Fiir das gesante L-fonn scia werden 4-8 Stiicke bendtigt
98106,https://m.media-amazon.com/images/I/61AG7yo8QNL.jpg,237000,height,Packing list: 1* blanket (without other accessories)Packliste:Decke (ohne weiteres zubehor)70cm120cmMEASURING GUIDESOLD BY PIECE NOT ALL SETArmrest & Backrest Cover70x70 cm90x90 cmVerkauitpro Stiick Fiir das gesante L-fonn scia werden 4-8 Stiicke bendtigt
98107,https://m.media-amazon.com/images/I/61AGAWy96SL.jpg,724618,item_weight,"southworth _SINCE 183911color: IVORYfinish: PARCHMENT11weight: 32 lb: paper(I2gm)032 Ib.;thinthick6""LIDEALnCOnentsinvitationsawardspresentations250SHEETS"
98108,https://m.media-amazon.com/images/I/61AGBWz7szL.jpg,267182,height,59QT LARGE CAPACITY7.9 in12.2in653110.6 in15.7in25.5inExternal DimensionInner DimensionX82x43x1212floz 330ml16.9fl oz S0Oml75OmlBoupcRv
98109,https://m.media-amazon.com/images/I/61AGIoxq2yL.jpg,679049,item_weight,"NEWPORT NV SERIES86LB THRUSTShaft Length36"" AdjustableVoltage24-VoltMax Amp Draw48 AmpsBatteries (Not Included)2x 12-Volt Deep Cycle/MarineCircuit Breaker50Manual ResetCompatibilityFreshwater or SaltwaterMount TypeDurable Nylon Transom MountSpeeds5 Forward & 3 ReverseBattery Meter5-Point LED Battery MeterMax Vessel Size16' +Motor Meter251b5Included Propeller3-Blade Large PropellerMotor MaterialStainless Steel HardwareMax Speed on 7.5' Boat5 mphWarranty2-Year Limited WarrantyAmpNewpoat"
98110,https://m.media-amazon.com/images/I/61AGJLT7bHL.jpg,488964,height,BACKFRONTG[2W8 InchesEasel DepthMade in the USA26 Inches Wide
98111,https://m.media-amazon.com/images/I/61AGJLT7bHL.jpg,488964,width,BACKFRONTG[2W8 InchesEasel DepthMade in the USA26 Inches Wide
98112,https://m.media-amazon.com/images/I/61AGK2uZJYL.jpg,142748,height,"41.3"" / 105cm29""15.4"" [ 39cm11"" | 28cm"
98113,https://m.media-amazon.com/images/I/61AGNbRlAoL.jpg,836625,depth,1345mm506mm
98114,https://m.media-amazon.com/images/I/61AGNbRlAoL.jpg,836625,height,1345mm506mm
98115,https://m.media-amazon.com/images/I/61AGNbRlAoL.jpg,836625,width,1345mm506mm
98116,https://m.media-amazon.com/images/I/61AGR9lG3bL.jpg,231838,width,Stainless Steel PumpHeavy Duty Glass32Anti-Slip Bottom2.76 INCH
98117,https://m.media-amazon.com/images/I/61AGR9lG3bL.jpg,231838,depth,Stainless Steel PumpHeavy Duty Glass32Anti-Slip Bottom2.76 INCH
98118,https://m.media-amazon.com/images/I/61AGRo2fjwL.jpg,932012,height,"Measurement MethodInside MountFabric Width-Blind Width-1""(For further problem about size selection,please feel free to contact us) _Order Width-Window Frame Width-1/4'Order Length-Window Frame LengthOutside Mount72""8Order Width-Window Frame Width 4-6""Order Length-Window Frame Length 8-10""29"""
98119,https://m.media-amazon.com/images/I/61AGWZDEalL.jpg,311997,width,"35.5""11.75""23.88"""
98120,https://m.media-amazon.com/images/I/61AGWZDEalL.jpg,311997,height,"35.5""11.75""23.88"""
98121,https://m.media-amazon.com/images/I/61AGYm9lmjL.jpg,713791,width,"1^""4.5""11.5cm82"
98122,https://m.media-amazon.com/images/I/61AGYm9lmjL.jpg,713791,depth,"1^""4.5""11.5cm82"
98123,https://m.media-amazon.com/images/I/61AGZsL2CjL.jpg,599772,height,SIZE31'ZCM821.8CM
98124,https://m.media-amazon.com/images/I/61AGcGLJBYL.jpg,192915,height,PRODUCT DIMENSIONS110.4in/lcm4.5in/11.5cmNO VISIBLE GAPS
98125,https://m.media-amazon.com/images/I/61AGe230jdL.jpg,142748,height,30OcmZOcm260cm7Ocm1OOcm7.Scm1OOcm
98126,https://m.media-amazon.com/images/I/61AGoUyQxQL.jpg,810266,depth,"7cm2.7""_CRYSTALLINEPbLEAD FREEDISHWASHER3288N;TRANSPARENCYDURABILITYRESISTANCETONE"
98127,https://m.media-amazon.com/images/I/61AGoUyQxQL.jpg,810266,width,"7cm2.7""_CRYSTALLINEPbLEAD FREEDISHWASHER3288N;TRANSPARENCYDURABILITYRESISTANCETONE"
98128,https://m.media-amazon.com/images/I/61AGodRMcWL.jpg,149159,height,"10.3'13.5710.3'13.5""2"
