index,image_link,group_id,entity_name,e
78469,https://m.media-amazon.com/images/I/61+iujMXFCL.jpg,178778,height,SIZE INFORMATIONPlease allow 1-Zcm measurement error due to measured by hand:JV8.9in/22.ScmWaterproofSafety materialsMachine washable
78470,https://m.media-amazon.com/images/I/61+iujMXFCL.jpg,178778,depth,SIZE INFORMATIONPlease allow 1-Zcm measurement error due to measured by hand:JV8.9in/22.ScmWaterproofSafety materialsMachine washable
78471,https://m.media-amazon.com/images/I/61+j3WdOC5L.jpg,161371,height,SYSTEME AUDIO ELEGANT AVEC DENOMBREUSES OPTIONS DE CONNEXIONcmLont26 cm43 cmGAUIONPOIERAC INPUTOpticalDVDAUXhock Mazano Hoh Joltace INbIDEOffQUNcZ(€ED2Eeoedl OananyAC230y-#h~Gocoo DalEEZA4RIGHTLEFTRIGHTLEFTDVDAUXIogdl em4r2rsia eIMPEDANCE 4IMPEDANCE:40OPTICALREC OUTAUDIO INPUTDABTEnnzcichatbgo 1ZHeadphoneAuxRemote ControlOounnRolpdIadm
78472,https://m.media-amazon.com/images/I/61+j7BIz0CS.jpg,949192,depth,"SIZEX1X254X*tKg200cm]""4113 mmJb4mj #5}7g25cm05 7940 cm2 #i^2 &I5 %1 80 cm"
78473,https://m.media-amazon.com/images/I/61+jD4kvaaL.jpg,311997,height,2cm7i |<26.6cm27.5cm156cm84cm17.Scm24cm64cm
78474,https://m.media-amazon.com/images/I/61+jDg4Hw4L.jpg,858439,width,6.41.5inchesinches2.7 inchesMRZSG
78475,https://m.media-amazon.com/images/I/61+jDg4Hw4L.jpg,858439,depth,6.41.5inchesinches2.7 inchesMRZSG
78476,https://m.media-amazon.com/images/I/61+jRAjHP7L.jpg,208023,depth,"1JOOP!10 x 151fren froFormat 10 :15 cmformatQUERFORMAT / LANDSCAPE FORMAT >BildertahmenRdutefor I0 > I5 """
78477,https://m.media-amazon.com/images/I/61+jT+1xNOL.jpg,210293,height,Product Size735PS:MANUAL MEASUREMENT ERROR IS INEVITABLE. PLEASE REFER TO THE ACTUAL OBJECT26.57in11.8lin
78478,https://m.media-amazon.com/images/I/61+jX+SLVoL.jpg,205842,item_weight,Total Length104cm/40.9 inchHandle Length27cm/10.6 inchBlade Length:68cm/26.7 inchSheath Length75cm/29.5 inchTotal weight : 1 Kg / 2.2 Ib
78479,https://m.media-amazon.com/images/I/61+je86wyfL.jpg,416664,height,"Prodluct Sizeproduct weightProtuct -Packaye WeightProtluct nackaginy sizeF "" #O9xlOx19. Scm0. 610 . 824*19*18WHO10xOx19cm0. 60. 7924+19+18Oxl0x19.scm0. 640 . 8324+19+181OxI2xl6cm0. 6624*19+18Ix2x7cm0.720.9124*19*18WHY"
78480,https://m.media-amazon.com/images/I/61+jpyJUy-L.jpg,876642,height,"Product Size24 inch / 6 cmUSB-A24.6 inch / 62 cml1.8 inch / 4.5 cmCAUTION-HOT ""SURFACE"
78481,https://m.media-amazon.com/images/I/61+jpyJUy-L.jpg,876642,width,"Product Size24 inch / 6 cmUSB-A24.6 inch / 62 cml1.8 inch / 4.5 cmCAUTION-HOT ""SURFACE"
78482,https://m.media-amazon.com/images/I/61+jwy3UWwL.jpg,801829,height,Dimensionscm400379cm39cm38cmcm43
78483,https://m.media-amazon.com/images/I/61+jy-MhuGL.jpg,866516,depth,"648.6cm13.4"""
78484,https://m.media-amazon.com/images/I/61+jy-MhuGL.jpg,866516,width,"648.6cm13.4"""
78485,https://m.media-amazon.com/images/I/61+jys-bfNL.jpg,965518,depth,28cm / 11inBL HAMMER~uE15A04h(18v1[puroY1990 g / 4.39 Ib( Bare Tool)
78486,https://m.media-amazon.com/images/I/61+k0k-bE-L.jpg,752266,width,SPECIFICATION6-4.72in WH116.37in L6.49in WMaterialMetalWattage_13WVoltage120vLight SourceLEDPower SourceCorded-ElectricWarranty12Months
78487,https://m.media-amazon.com/images/I/61+k2j4hqZL.jpg,488964,depth,"6.2""7""2OO_WaQ4.3""to be3.9""5.3""5.7""5.1"""
78488,https://m.media-amazon.com/images/I/61+kBt0NRYL.jpg,483370,depth,38cmGirl1.58kgXW [ | 6L L
78489,https://m.media-amazon.com/images/I/61+kBt0NRYL.jpg,483370,width,38cmGirl1.58kgXW [ | 6L L
78490,https://m.media-amazon.com/images/I/61+kBt0NRYL.jpg,483370,height,38cmGirl1.58kgXW [ | 6L L
78491,https://m.media-amazon.com/images/I/61+kDWCfuAL.jpg,558806,depth,1Product SizePackage contains:2Pcs12cm/ 4.7in35bzJnns13cm/ 5 lin
78492,https://m.media-amazon.com/images/I/61+kKvK8AYL.jpg,944936,width,"M+J6,8.AanPle_jeJ17rndaSett_2n savedSize: 15*15 cmi3i"
78493,https://m.media-amazon.com/images/I/61+kKvK8AYL.jpg,944936,height,"M+J6,8.AanPle_jeJ17rndaSett_2n savedSize: 15*15 cmi3i"
78494,https://m.media-amazon.com/images/I/61+kLdlF29L.jpg,844474,height,6CMDcmIHEADELEI32CMPOWEROFPOSIIIVEJfreoup |DRESSINGchialls606YEARPAGES OfHadel trailsdRllKaRtdndk[OOKSOc8548rVc4E8GColakatlEDaleManER16CM31CM
78495,https://m.media-amazon.com/images/I/61+kQsqtFDL.jpg,311997,height,TOP Indicates Up8Its Nommal t0 Have &DIY Adjustable HeightShelves13.78in23.63inGap
78496,https://m.media-amazon.com/images/I/61+kSGeK-ZL.jpg,745326,width,Product SizeLg5JWzuv&3.94 in
78497,https://m.media-amazon.com/images/I/61+kSGeK-ZL.jpg,745326,depth,Product SizeLg5JWzuv&3.94 in
78498,https://m.media-amazon.com/images/I/61+klMGMWPL.jpg,529606,height,BRENNDAUERca:: 20 h8C8ca. 8 cm
78499,https://m.media-amazon.com/images/I/61+klMGMWPL.jpg,529606,depth,BRENNDAUERca:: 20 h8C8ca. 8 cm
