index,image_link,group_id,entity_name,e
1001,https://m.media-amazon.com/images/I/31gT4NLWg5L.jpg,271537,item_weight,DRAINPUAIFAt-127(e
1002,https://m.media-amazon.com/images/I/31gUg+xJdoL.jpg,601746,item_weight,POWERT16LB
1003,https://m.media-amazon.com/images/I/31gZgDrUiIS.jpg,347404,depth,3.74 in9.5 cm3.9 in / 10 cm
1004,https://m.media-amazon.com/images/I/31gZgDrUiIS.jpg,347404,height,3.74 in9.5 cm3.9 in / 10 cm
1005,https://m.media-amazon.com/images/I/31gZz5BKh3L.jpg,961822,item_volume,HygeaNATURALBED BugLaundrY ADDITIVeGomtcolSzent FrogNajurollcrdeNojoreo VrtTreatment mnyOua DJlcahur GroeiicapeeNolcomiaaHolcnon{844 044
1006,https://m.media-amazon.com/images/I/31gcaVQP-vL.jpg,279307,item_weight,20 Bags
1007,https://m.media-amazon.com/images/I/31gg+9MoEEL.jpg,524117,height,6M88cm61cm
1008,https://m.media-amazon.com/images/I/31gjKIF3cgL.jpg,635528,item_weight,Ultra Small & Light70%50%Volume ReducedWeight Reduced0.381bonly 0.18lbiPhone 13 miniPower Bank5.4in3in
1009,https://m.media-amazon.com/images/I/31gpqybt4aL.jpg,801829,height,31 0nBiDmnStdnmm4JDMM
1010,https://m.media-amazon.com/images/I/31gux0ZIl-L.jpg,452717,height,16 15 M4{M
1011,https://m.media-amazon.com/images/I/31gux0ZIl-L.jpg,452717,depth,16 15 M4{M
1012,https://m.media-amazon.com/images/I/31gvY0GEg1L.jpg,957050,voltage,"Genuine Windows@ 11 Pro, 64bit, English3-cell 53Whr Li-Polymer"
1013,https://m.media-amazon.com/images/I/31gvY0GEg1L.jpg,957050,wattage,"Genuine Windows@ 11 Pro, 64bit, English3-cell 53Whr Li-Polymer"
1014,https://m.media-amazon.com/images/I/31h2y8ZlXzL.jpg,296366,item_weight,BAT38 6SV /2.1A
1015,https://m.media-amazon.com/images/I/31h6LwfeQHL.jpg,569206,maximum_weight_recommendation,PASS70 0igz00g (
1016,https://m.media-amazon.com/images/I/31h8L87PJmL.jpg,478357,width,"05cm-47cm92,5cm23cm40.5cm42cmExterna Mea5urements[Nerurement"
1017,https://m.media-amazon.com/images/I/31h9uZ+AQkS.jpg,355666,item_weight,%0)* 60IvloodmField 7.28
1018,https://m.media-amazon.com/images/I/31hNg3WJ4zL.jpg,675012,item_weight,160 Degree FOV Covers Multiple Roadwaystonnesncanene
1019,https://m.media-amazon.com/images/I/31hQ8yyRV4L.jpg,794161,item_weight,"mehron 'CreamBlend""StickCreme de MaquillageMoquillajeNet,7501 (21g)Ciento"
1020,https://m.media-amazon.com/images/I/31hRJ7Qa3gL.jpg,801829,height,72.O1cm75.OIcm78.99cm
1021,https://m.media-amazon.com/images/I/31hVbiSd62L.jpg,579652,depth,"1.25""11"""
1022,https://m.media-amazon.com/images/I/31hVbiSd62L.jpg,579652,height,"1.25""11"""
1023,https://m.media-amazon.com/images/I/31hVuBNQxEL.jpg,407808,height,148 mm150 mm
1024,https://m.media-amazon.com/images/I/31hVuBNQxEL.jpg,407808,depth,148 mm150 mm
1025,https://m.media-amazon.com/images/I/31hWZJGYpSL.jpg,488883,height,44.96cmB1.03cm60.96cm
1026,https://m.media-amazon.com/images/I/31hZ4ND0vvL.jpg,489118,item_weight,KETCHUP156 gNEPringtes
1027,https://m.media-amazon.com/images/I/31hf-gZqC4L.jpg,411423,item_weight,[GHIRARDELLIIPREMIUM SAUCECHOCOLATETaleaik Aat ChuxattMETWT I6o2 (IIb) 45423
1028,https://m.media-amazon.com/images/I/31hg9jUDP2L.jpg,751532,maximum_weight_recommendation,"70""39.5""Product Dimensions80in (W)84.Sin (DJ39 . Sin (H)Weighf Limit: 500 Ibs_"
1029,https://m.media-amazon.com/images/I/31hirHd0qDL.jpg,953313,item_weight,
1030,https://m.media-amazon.com/images/I/31ht1XGdv5L.jpg,308671,width,1.77in/4.Scm17.68in /45cm
1031,https://m.media-amazon.com/images/I/31ht1XGdv5L.jpg,308671,depth,1.77in/4.Scm17.68in /45cm
1032,https://m.media-amazon.com/images/I/31i1lOg7uVL.jpg,478357,height,96 cm5064cm
1033,https://m.media-amazon.com/images/I/31iHqkmxlSL.jpg,648011,voltage,Lokas ATIJvYBr !nJHAS 1718Rols622 2707 <445 17w(( RoHsB7z 77o0 <LOHAS 17WC€ RoHs2304 B22 Z700kRoHs
1034,https://m.media-amazon.com/images/I/31iHqkmxlSL.jpg,648011,wattage,Lokas ATIJvYBr !nJHAS 1718Rols622 2707 <445 17w(( RoHsB7z 77o0 <LOHAS 17WC€ RoHs2304 B22 Z700kRoHs
1035,https://m.media-amazon.com/images/I/31iPmS7tigS.jpg,709627,voltage,ToniocetCadttJinrna ttSnBRIGHT WAY GROUPSealed Lead-Acid BaliaryEN6120Ianw 9&ccWade
1036,https://m.media-amazon.com/images/I/31iaZIzDbgL.jpg,311997,height,"268356""Cmcm60( 23.(13.8"""
1037,https://m.media-amazon.com/images/I/31iixksXnlL.jpg,557758,item_volume,bucai KOMBUcHApaodinticsSOVEREIGN#eFtHocugtttpengu
1038,https://m.media-amazon.com/images/I/31ijDcEJcnL.jpg,403664,width,9.Scm3
1039,https://m.media-amazon.com/images/I/31ijDcEJcnL.jpg,403664,depth,9.Scm3
1040,https://m.media-amazon.com/images/I/31ijLWSk38L.jpg,916768,item_volume,Sumeet388Height18.0 cmWidth11.50 cm
1041,https://m.media-amazon.com/images/I/31iwnJ-f0xL.jpg,178958,width,1/5cM4c m77 6indcmhEam
1042,https://m.media-amazon.com/images/I/31j8FbOEYiL.jpg,276611,height,"50,78 in120,07"
1043,https://m.media-amazon.com/images/I/31j985afPTL.jpg,843434,height,E35.9 in15 cm
