index,image_link,group_id,entity_name,e
3206,https://m.media-amazon.com/images/I/414m1F7d30L.jpg,397856,item_weight,"HealtaForce SUPERf OODS""TRULY NATURAL'VITAMIN €Tno : Food saticrdNon-TakicVersianAcerolaeamu  eamuAmlaNet Wt 180g (6.35 0z)"
3207,https://m.media-amazon.com/images/I/414n2XgJOLL.jpg,452717,maximum_weight_recommendation,HANGERSVELVET_20
3208,https://m.media-amazon.com/images/I/414n80wTsYL.jpg,939426,maximum_weight_recommendation,MWlti-FWNCTIONAIStrong JointsBeautiful Matte FinishingSturdy structureLarge-size Cat HoleCan carry weightRemoveable Inder Wallfor Free Accessup to 200 Ibs;For Separate Storage
3209,https://m.media-amazon.com/images/I/414nNwaFrjL.jpg,641642,voltage,"Tips: Fit for < 10mm wide LED stripCross-sectional dimension-4912,Wz""5416"" (Bmm}V32Friats716""Items includedX1X5X15Blind end capBracketX5X17Total length 16.5FTISMSilicone LED channelEnd cap with holeScrew"
3210,https://m.media-amazon.com/images/I/414nNwaFrjL.jpg,641642,item_weight,"Tips: Fit for < 10mm wide LED stripCross-sectional dimension-4912,Wz""5416"" (Bmm}V32Friats716""Items includedX1X5X15Blind end capBracketX5X17Total length 16.5FTISMSilicone LED channelEnd cap with holeScrew"
3211,https://m.media-amazon.com/images/I/414nNwaFrjL.jpg,641642,wattage,"Tips: Fit for < 10mm wide LED stripCross-sectional dimension-4912,Wz""5416"" (Bmm}V32Friats716""Items includedX1X5X15Blind end capBracketX5X17Total length 16.5FTISMSilicone LED channelEnd cap with holeScrew"
3212,https://m.media-amazon.com/images/I/414p1RK8CqL.jpg,826444,height,ZCM1OCM48CM
3213,https://m.media-amazon.com/images/I/414q3Pn3omL.jpg,453674,width,"393,mm0274 mm18"
3214,https://m.media-amazon.com/images/I/414qFBlYfYL.jpg,488883,maximum_weight_recommendation,300 Ibweight limit
3215,https://m.media-amazon.com/images/I/414qGK0TK-L.jpg,883833,voltage,"This FRIGIDAIRE 25,000 BTU ROOM AIRCONDITIONER IS""pefectFOR A LIVING ROOM25KBTU25,000 BTULIVING ROOMBest for room sizes30'x35' to 40'x40'1,0501,600 sq: ft;"
3216,https://m.media-amazon.com/images/I/414qGK0TK-L.jpg,883833,wattage,"This FRIGIDAIRE 25,000 BTU ROOM AIRCONDITIONER IS""pefectFOR A LIVING ROOM25KBTU25,000 BTULIVING ROOMBest for room sizes30'x35' to 40'x40'1,0501,600 sq: ft;"
3217,https://m.media-amazon.com/images/I/414qYlE0TPL.jpg,396159,width,15 inch8X15 inch X 25 inch/ 38 cm X 63.5 cm
3218,https://m.media-amazon.com/images/I/414qhF0VnkL.jpg,675317,width,9CM22
3219,https://m.media-amazon.com/images/I/414qhF0VnkL.jpg,675317,height,9CM22
3220,https://m.media-amazon.com/images/I/414qkB5tH0L.jpg,306956,item_weight,HI POWER1500WIt is recommended to keep the lid onwhen first heating the skillet:21Aucic LcilLCLIalnFnc4e IuringHurtr culicinty
3221,https://m.media-amazon.com/images/I/414qkB5tH0L.jpg,306956,voltage,HI POWER1500WIt is recommended to keep the lid onwhen first heating the skillet:21Aucic LcilLCLIalnFnc4e IuringHurtr culicinty
3222,https://m.media-amazon.com/images/I/414qkB5tH0L.jpg,306956,wattage,HI POWER1500WIt is recommended to keep the lid onwhen first heating the skillet:21Aucic LcilLCLIalnFnc4e IuringHurtr culicinty
3223,https://m.media-amazon.com/images/I/414rT++K4uL.jpg,594224,item_weight,754-4021+246Dzin;
3224,https://m.media-amazon.com/images/I/414ra64HLCS.jpg,776058,height,42.4 cm27 cm5.2 cmThese dimensions are given for information only
3225,https://m.media-amazon.com/images/I/414rcCAwY5S.jpg,152057,item_weight,New look; same great ingredientsFeta ChooscJuDEE'SPowocr5bFETACHEESEPOWDERLuataeitbxPackaging may vary
3226,https://m.media-amazon.com/images/I/414rqFF7hEL.jpg,558374,item_weight,wildstrawberrycottonOiwtljamcandy
3227,https://m.media-amazon.com/images/I/414s-O9gwAL.jpg,355666,item_weight,"Product DescriptionECEOMAanInznhenOspamlosDFicalyiou""DorafeiTet0FuinCoctuFuk Vul,5T Lualara01 FnumnFac p-n|FedeV{ddu MomdoraDRplet 91342Rot 5i3058'LotJelee]n_Realecsc n lecibeJlcTeln nzolViatt ="
3228,https://m.media-amazon.com/images/I/414sPlq+XLL.jpg,347404,depth,770 cmO40 cm
