index,image_link,group_id,entity_name,e
16617,https://m.media-amazon.com/images/I/41rlWAXkePS.jpg,945489,height,31.8mm1
16618,https://m.media-amazon.com/images/I/41rlgfKqgOL.jpg,507848,item_weight,Item numtei45nChafging UnaSmnncweigh:7048Ute umeTnlinsatefaksABS enpineetng FlaslicsAlenjie erenucordumpticnamjmum U5e35-36-1i67Cuttin #uenrobting blcer02230 anejCutag heghtKns CmCharging SysemCuttirg KrdthGradeabulynoiseMcttnalion pandtth setting menuLift sensorsardTimerfand biMle sensorCard Frpe Oibatter8v 2 L4A Iitruum IonLaggtJ00 Momik lcr{nladle 153dispui
16619,https://m.media-amazon.com/images/I/41rlkIWSEaL.jpg,625842,item_volume,evian240Vaturai{Spring WaTERU3330mL (11.2 FL 0z)
16620,https://m.media-amazon.com/images/I/41rlnsvpj2L.jpg,748919,item_weight,ursiniursinPelatiniPelaticonfezionatiIn acquasalc260geIredori [0 nrs
16621,https://m.media-amazon.com/images/I/41rluYDn6NL.jpg,373285,item_volume,12PACKarhj denlbufipon118828berryeherimeCHERRY BERRY LIME
16622,https://m.media-amazon.com/images/I/41rlvhX+z9L.jpg,478357,maximum_weight_recommendation,"Retro RusticStyle 6-personDining Table Setdining table with solid wood veneer,simple bench andcomfortable chairs"
16623,https://m.media-amazon.com/images/I/41rmDghZteL.jpg,347404,depth,"38,0 cm5"
16624,https://m.media-amazon.com/images/I/41rmDghZteL.jpg,347404,height,"38,0 cm5"
16625,https://m.media-amazon.com/images/I/41rmiF4kauL.jpg,681445,height,Artistic Ceramic VaseA style18 n6.7 in2.6 in
16626,https://m.media-amazon.com/images/I/41rmiF4kauL.jpg,681445,width,Artistic Ceramic VaseA style18 n6.7 in2.6 in
16627,https://m.media-amazon.com/images/I/41rmiF4kauL.jpg,681445,depth,Artistic Ceramic VaseA style18 n6.7 in2.6 in
16628,https://m.media-amazon.com/images/I/41rmlPBKQpL.jpg,838598,depth,4.4in33.46in
16629,https://m.media-amazon.com/images/I/41rmlPBKQpL.jpg,838598,height,4.4in33.46in
16630,https://m.media-amazon.com/images/I/41rmqPkGOfL.jpg,594224,height,6 Pcs2.76in/7cm
16631,https://m.media-amazon.com/images/I/41rmqPkGOfL.jpg,594224,depth,6 Pcs2.76in/7cm
16632,https://m.media-amazon.com/images/I/41rmuqD3KkL.jpg,347404,width,26 cm88
16633,https://m.media-amazon.com/images/I/41rmuqD3KkL.jpg,347404,depth,26 cm88
16634,https://m.media-amazon.com/images/I/41rnAuwAV8L.jpg,630390,item_weight,"nutricostCasein Protein100% Micellar Casein24G76SLbPintonSonngePc ContoineSta7UNFLAVORED41,512 0,768 G)"
