index,image_link,group_id,entity_name,e
118680,https://m.media-amazon.com/images/I/71MpDccQO3L.jpg,477578,item_weight,1.3inch Color Touch Screen240x240 pixels TFT Panel; Clearly visible under sunlight; bright and vivid colorAdjustable BrightnessTouch Screen1.3inch Color TFTO673138788:386g1[71
118681,https://m.media-amazon.com/images/I/71MpK9sVs5L.jpg,866950,item_weight,"TZEME AAR MINIBIKEPUMPTREMEARMINTREME AARMINIDiicGPuMPBIK<EPUIPMINI BIKE PUMPFEATURES:Oporating InstructionsEietictnnAdvanced Light WelghtadonuMo heedonio Mano aecmEo MiucnbIutorHlocato"" Docitiand Compact DesignFodonHhinteComposite BanrelC tnntene neeEasily Inflates TiresReversible Presta SchraderFp tnumb tovcrio UncacdpositonS8 imo hind Gleco Biernwith the most popular tire valve sizesThumb Leck LovcrTh cCampnd ,NmoAnncene reMovning Bra cket Included 'Iz0Fs1AIR PUMP INFLATES TO120PSIMounting InstructionsSo IT'S PERFECT FORVARIETYhis mounting Polnts Ictdrink bobe hordcr; Jou r0Dogrtl ujin -Ocrutd Geneod; HrcuttnonUcsIrom Yourhrownro storo Will gccuro thoOF INFLATABLES: PILLOWS,HnemmetttenAaaeLenieoorlidCenannnntnnennnuncnnincenneanMATTRESSES & TOYSWAcNincEhcio #nnn neeand Eunto tho bko:TIRE INFLATOR'S SMALL_Khtho cumperosibeneJeccuickInthobiackoitcic 0Huro tha pumpJheceino nicutio MithAenenREMOVABLE,RUBBER PUMPHOSE CONVENIENTLY STORESINSIDE THE HOUSINGLight-WeightPerfect air pump forall kinds of inflatablesTo VteHorToFonalVutotondroniterIneeneettTonhgototremebrightlights com64207845eCeSt Mini HAND PUMMP:. PERIODFIBER-REINFORCEDGUAFSR KEiFEHHEiMIFETIMTNON-SLIP HANDLEGUARANTEEComes withmountingbracket & screwsUIFETIMCPup"
118682,https://m.media-amazon.com/images/I/71MpyL0y93L.jpg,525429,wattage,"210 LBSZH SHAVING CAPACITYStrong Power & High Yield & Low NoiseDouble Blades, Double EfficiencyPowerful 30OW Motor (1450 RPM)Provides You with More Shaved Iceand Higher EfficiencyHourly Yield: 210 Ibs (95 kg)Bladex2Comes with Bladefor Replacement4"
118683,https://m.media-amazon.com/images/I/71MpyL0y93L.jpg,525429,voltage,"210 LBSZH SHAVING CAPACITYStrong Power & High Yield & Low NoiseDouble Blades, Double EfficiencyPowerful 30OW Motor (1450 RPM)Provides You with More Shaved Iceand Higher EfficiencyHourly Yield: 210 Ibs (95 kg)Bladex2Comes with Bladefor Replacement4"
118684,https://m.media-amazon.com/images/I/71MqX3nQTnL.jpg,428871,item_weight,"GLOVE PATCH &9"" , 14 WAY TOPOVERSIZED PUTTER WELLOVERSIZED TOWEL RING34""US6 PRINTEDPASS THRU CART STRAP8 ZIPPERED POCKETSTEAM TRADEMARKSS9""11""LIGHTWEIGHT DESIGNONLY 5.2 LBS!2 LARGE2 VELOUR LINEDBUILT-IN COOLER POCKET3 FULL LENGTH DIVIDERSAPPAREL POCKETSWATERPROOF POCKETS9ARMY L@SIRLY]49ARMY"
118685,https://m.media-amazon.com/images/I/71MrDreIHuL.jpg,275506,item_weight,"Stereo Headset .Casque telephonique stereoRP-TCM125ERGOFITWorks with devices with a 3.5mm headphone outletMicrophoneErgonomicHold DesignFormeCallAppelergonomiqueTragus Hold DcsignFormo adaptccPanasonicJutragusFrontavaniDriver unitsExataleurs9 mm (38 in. / 3/8 po)4-pole3.5 mm (1/8 in )Froquoncy rosponsostereo plug10 Hz24 KHzReponse en IrequenceFiche stereo deCord length 1.1 mr3.6 .3,5 mm (1/8 pO)Sensitivity / Sensibilio97 dBmwCordon de 1,1 m3,6 pi4 contactsImpedanco / Impcdanco16 0Neodymium MagnetAimant au neodymePower handling capacity2C0 mw (iecicei)Puissanco admissibloAdapter required (not included) for devices without a 3.Smm audio outlet="
118686,https://m.media-amazon.com/images/I/71MrhEou7eL.jpg,318770,wattage,Before The Buying9 Pin RS232 Male9 Hole RS232 Female SocketYesNoserial data cablemonitor video cable9 pin RS232 female port9 pin RS232 male port9 pin EGA/CGA/RGB port15 pin VGA portIalPlug
118687,https://m.media-amazon.com/images/I/71MrmdKhDbS.jpg,262665,item_weight,PURINAGUARANTEEDTIDY14DAYCATSBiOOXVRMULTI-CAT CLUMPING LITTERLIGHTWEIGHT@9g.9% DUST FREE@ POWERFUL ODOR CONTROL24/7PERFORMANCE@Continuous Odor ControlNET W6 LB(2.72 kg)
118688,https://m.media-amazon.com/images/I/71Ms2ulEsiL.jpg,426261,item_weight,QUICK SETUPWITHNOKNOTSTELESCOPING FLY RODAND REEL COMBOEXPANDSTO 9FTCOLLAPSESTO 17 INHAND ORIENTATION:RED REELRIGHTY
118689,https://m.media-amazon.com/images/I/71Mt1fp+rwL.jpg,205842,item_weight,Handle length: 10.4 Inch_Handguard material: ResinAccessories Material: Resin4Props length: 19.6 InchProps Material:BambooTotal length: 30.5 InchWeight: 0.88 LB48%1
