index,image_link,group_id,entity_name,e
82669,https://m.media-amazon.com/images/I/6119eHkh1cL.jpg,462757,height,115 kgPoids maximum160 cmPiilc_elen0040089 cmEAPhOPehpoamancf
82670,https://m.media-amazon.com/images/I/6119eHkh1cL.jpg,462757,depth,115 kgPoids maximum160 cmPiilc_elen0040089 cmEAPhOPehpoamancf
82671,https://m.media-amazon.com/images/I/6119pY1jpaL.jpg,258617,width,"Easy to InstallIt is easy to install your big shower curtain rod:2.6""Adjustable1,.4"""
82672,https://m.media-amazon.com/images/I/6119pY1jpaL.jpg,258617,depth,"Easy to InstallIt is easy to install your big shower curtain rod:2.6""Adjustable1,.4"""
82673,https://m.media-amazon.com/images/I/6119wcoghvL.jpg,611510,width,"37cmAmencan 5t""ontire32cm"
82674,https://m.media-amazon.com/images/I/6119wcoghvL.jpg,611510,depth,"37cmAmencan 5t""ontire32cm"
82675,https://m.media-amazon.com/images/I/6119ysIKg-L.jpg,150913,depth,EASY &COMPACTFOLDING58 CM34CM
82676,https://m.media-amazon.com/images/I/6119ysIKg-L.jpg,150913,height,EASY &COMPACTFOLDING58 CM34CM
82677,https://m.media-amazon.com/images/I/611A0GDm96L.jpg,180410,depth,Hand Made Minimalist WalletSlim wallet is made byourexperienced craftsmanIt's the minimalist wallet that fits perfectly in your pocket14.6cm12.3cmiPhone 148.7cm
82678,https://m.media-amazon.com/images/I/611A3GbwrGL.jpg,592185,item_volume,GiGiNo BumpSolutionSkin SmoothingTopical SolutionSolution Topiquodc Lissago dcPcjuSolucion TopicaSuavizante de Ia PiclHelps prevent ingrownYOUR FAVORITEding dnd ounpr couecdby waxing and shuving236 mL / 8 fl ozPOST TREATMENTafter ANY hair removal service:
82679,https://m.media-amazon.com/images/I/611A3b6HadL.jpg,605681,item_volume,"QucshipeDOORLOCKHINGEIusteQucship""DOORLOCKALL-PURPOSEDoVHINGELUBRICANTKslneI'0eNON-TOXICSAFE & ODORLESSM0ALL-PURPOSE(118 ml)6sLUBRICANTIdnaNON-toxicSAFE & ODORLESSFL OZ. (29.573 ml)ateneTyeceningerg""ey rered .""ghldrenDoorta4 FL OZ.tangC763"
82680,https://m.media-amazon.com/images/I/611A60nyH8L.jpg,107694,height,Floating bed accessories38220LBSSuper bearing capacitySuitable for most people varying in size8Ocn/31.4in7I3cm
82681,https://m.media-amazon.com/images/I/611A60nyH8L.jpg,107694,width,Floating bed accessories38220LBSSuper bearing capacitySuitable for most people varying in size8Ocn/31.4in7I3cm
82682,https://m.media-amazon.com/images/I/611A64XFVKL.jpg,594224,height,"Pock of 6Size 75* 10cmPock of 6Size 75* 10cmPack of 6Size 75* 10cmOrganzaKraftersKorper ,KraftersKorperKraftersKorper80g"
82683,https://m.media-amazon.com/images/I/611A64XFVKL.jpg,594224,depth,"Pock of 6Size 75* 10cmPock of 6Size 75* 10cmPack of 6Size 75* 10cmOrganzaKraftersKorper ,KraftersKorperKraftersKorper80g"
82684,https://m.media-amazon.com/images/I/611A6hTNwsL.jpg,991868,width,High Quality Glass: Quality Smmsilver backed glass with 2Omm bevel4OOmmCJHangs1Both Ways
82685,https://m.media-amazon.com/images/I/611A6hTNwsL.jpg,991868,depth,High Quality Glass: Quality Smmsilver backed glass with 2Omm bevel4OOmmCJHangs1Both Ways
82686,https://m.media-amazon.com/images/I/611A9CGP+LL.jpg,883833,height,"UTILISATION SIMPLEGAII DE PLACEUnerHighcoollSleepMcdFan;Lov:DryeAuLOTINERFAN SPEEDMODEOrOFF74,5 cm""CItPanneau de commandeet telecommandeKLARSTEIN39,6 cm45 cmCOIVIENT A TOUS LES TYPES DE FEIETRESInclus :joint d'etancheitefenetresbasculantesNhpour"
82687,https://m.media-amazon.com/images/I/611A9v2AfML.jpg,866950,item_weight,"SMALL ANDLIGHTWEIGHTPortabledesign, foryourbackpack or bikeWWeight: about 136g ^Fixed BracketIt can be easily fixed on thebicvcle888Scm11"
82688,https://m.media-amazon.com/images/I/611AJ+Bo1yL.jpg,113134,depth,323OCM/IZIN
82689,https://m.media-amazon.com/images/I/611AJ+Bo1yL.jpg,113134,height,323OCM/IZIN
82690,https://m.media-amazon.com/images/I/611ANdspKrL.jpg,876642,depth,TOTAL LENGTH OF WIRE:59INCH@: 4.72INCH=1
82691,https://m.media-amazon.com/images/I/611ANdspKrL.jpg,876642,height,TOTAL LENGTH OF WIRE:59INCH@: 4.72INCH=1
82692,https://m.media-amazon.com/images/I/611ANzd+brL.jpg,752266,width,Dimension6.85inch1Accessories5.52 inch8827.79 inch
82693,https://m.media-amazon.com/images/I/611AUHRgYfL.jpg,810266,depth,"5,8 cm2,3""CRYSTALLINEPb28LEAD FREE8 3TRANSPARENCY451DURABILITYRESISTANCETONE"
82694,https://m.media-amazon.com/images/I/611AUHRgYfL.jpg,810266,width,"5,8 cm2,3""CRYSTALLINEPb28LEAD FREE8 3TRANSPARENCY451DURABILITYRESISTANCETONE"
82695,https://m.media-amazon.com/images/I/611Aao9nnoL.jpg,844474,height,MyStory30.5 cm12.00 inches10 cm3.94 inches25 cm9.84 inchesBagSAEAr
82696,https://m.media-amazon.com/images/I/611Ab3-EktL.jpg,417434,width,"4cIhioyttntDoueaX539tibmJ(1L)40BdiSItowol Wa #Po)""bu5-3D-HtAR4al40X5JV7/MJFla.34.5cm0 0[t7jir6Ronusnt?112126t"" <2kg"
82697,https://m.media-amazon.com/images/I/611Ab3-EktL.jpg,417434,depth,"4cIhioyttntDoueaX539tibmJ(1L)40BdiSItowol Wa #Po)""bu5-3D-HtAR4al40X5JV7/MJFla.34.5cm0 0[t7jir6Ronusnt?112126t"" <2kg"
82698,https://m.media-amazon.com/images/I/611Af8UdqcL.jpg,107694,depth,6815 INCH
82699,https://m.media-amazon.com/images/I/611Af8UdqcL.jpg,107694,width,6815 INCH
82700,https://m.media-amazon.com/images/I/611Ajs126LL.jpg,258617,height,"2.0""0.12""Max Opening: 3.94""135 DegreeAdjustable Hinge"
82701,https://m.media-amazon.com/images/I/611Ajs126LL.jpg,258617,width,"2.0""0.12""Max Opening: 3.94""135 DegreeAdjustable Hinge"
82702,https://m.media-amazon.com/images/I/611AnadxJcL.jpg,823083,width,19cm/3.54in11cm/4.33in
82703,https://m.media-amazon.com/images/I/611ApIJBFcS.jpg,120219,height,25826.5cmin2.83 incm12.567.2
82704,https://m.media-amazon.com/images/I/611ApyAHKZL.jpg,883361,depth,100PCS13137em/ I.5rinchSoft and easy to foldAntifouling
82705,https://m.media-amazon.com/images/I/611Ar2H9aML.jpg,311997,height,172cm75cm30cm
82706,https://m.media-amazon.com/images/I/611AsrvX5+L.jpg,823083,depth,PRODUCT SIZE26CM8
82707,https://m.media-amazon.com/images/I/611AsrvX5+L.jpg,823083,height,PRODUCT SIZE26CM8
82708,https://m.media-amazon.com/images/I/611Ayj0oMeL.jpg,916768,width,ProductSizeAccessoriesIx Container1Ix Transparent paste2.36 inchF-2.36 inchIx Rice cupContainer capacity20Pounds1Cup / 75gPlacement10Placed on the desktoporcupboardTips^A10Not for liquid detergentinchinch
82709,https://m.media-amazon.com/images/I/611AzWbFquS.jpg,970563,width,N11[32393114.7cml1.9in37cm/2.8in
82710,https://m.media-amazon.com/images/I/611B+7kWpDL.jpg,304120,width,76mm121052.99in10.95in75mm130mm _1
82711,https://m.media-amazon.com/images/I/611B+zYeoiL.jpg,865020,width,"ATV COVER DIMENSIONSL SIZE:200*95*106cm/78.74*37.4*41.73inch8/|374""AUTOHAUX78.74""95cm200cm"
82712,https://m.media-amazon.com/images/I/611B+zYeoiL.jpg,865020,height,"ATV COVER DIMENSIONSL SIZE:200*95*106cm/78.74*37.4*41.73inch8/|374""AUTOHAUX78.74""95cm200cm"
82713,https://m.media-amazon.com/images/I/611B02HWDOL.jpg,243137,width,Backdrop Stand KitDisplay DetailsF-6 ft9 ftMade of high density and opaque polyester fabricwhich is foldable; durable seamless; no glare
82714,https://m.media-amazon.com/images/I/611B02HWDOL.jpg,243137,depth,Backdrop Stand KitDisplay DetailsF-6 ft9 ftMade of high density and opaque polyester fabricwhich is foldable; durable seamless; no glare
82715,https://m.media-amazon.com/images/I/611B49GeCvL.jpg,927180,width,1~4.Oinch4.Oinch9.5inch5.1inch0.7inch
82716,https://m.media-amazon.com/images/I/611BBn6NM5L.jpg,284992,height,"PRODUCT SIZE""odian246""Fashiom30cm(11.8in)17cm(6.7in)3lcm(12in)35cm(13.8in)BACKSIDE"
82717,https://m.media-amazon.com/images/I/611BCPyjirL.jpg,866516,height,"CHECK SIZE PROPERLY BEFORE PLACINGYouR ORDER:HEIGHT -15CMSkdum Slun""GERALDINEPride and Prejudice"
82718,https://m.media-amazon.com/images/I/611BCPyjirL.jpg,866516,width,"CHECK SIZE PROPERLY BEFORE PLACINGYouR ORDER:HEIGHT -15CMSkdum Slun""GERALDINEPride and Prejudice"
82719,https://m.media-amazon.com/images/I/611BCPyjirL.jpg,866516,depth,"CHECK SIZE PROPERLY BEFORE PLACINGYouR ORDER:HEIGHT -15CMSkdum Slun""GERALDINEPride and Prejudice"
82720,https://m.media-amazon.com/images/I/611BVFgIJTL.jpg,208023,width,15cm/5.9inJo&Soct15cm/5.9in
82721,https://m.media-amazon.com/images/I/611BVFgIJTL.jpg,208023,height,15cm/5.9inJo&Soct15cm/5.9in
82722,https://m.media-amazon.com/images/I/611BVcHzDhL.jpg,713791,width,"8.4""S6.4"""
82723,https://m.media-amazon.com/images/I/611BVcHzDhL.jpg,713791,depth,"8.4""S6.4"""
82724,https://m.media-amazon.com/images/I/611BWDh7arL.jpg,311997,height,36cm125cm34.5an)34.5qm1@@m34n71cm
82725,https://m.media-amazon.com/images/I/611BYbXF+hL.jpg,272691,maximum_weight_recommendation,"Product SizeLoad-bearing25.5""22OLBS8""28.5""27.5"""
82726,https://m.media-amazon.com/images/I/611BYbXF+hL.jpg,272691,item_weight,"Product SizeLoad-bearing25.5""22OLBS8""28.5""27.5"""
82727,https://m.media-amazon.com/images/I/611BjmdileL.jpg,853009,maximum_weight_recommendation,Ergonomic Bearing BoardFlat bottom gives dog/cat bettersupport and make pet stay insidecozily and stably Ergonomiccurve design make yoU feelmore comfortable whencarring doglcat_in10591612.21/31cmcm
82728,https://m.media-amazon.com/images/I/611BjmdileL.jpg,853009,item_weight,Ergonomic Bearing BoardFlat bottom gives dog/cat bettersupport and make pet stay insidecozily and stably Ergonomiccurve design make yoU feelmore comfortable whencarring doglcat_in10591612.21/31cmcm
82729,https://m.media-amazon.com/images/I/611BjqEedsL.jpg,478357,width,"42.13""316.14""431.10""26.38""3"
82730,https://m.media-amazon.com/images/I/611BlfzxUSL.jpg,142748,width,Point4#E&740+txAmeapata0lzbjti230gMliFeizlt 94cmM0Att[E+ 3461A6u3wu)2ts-<nagR#itLbkt#E6Rti-t#Rt=#[ Y
82731,https://m.media-amazon.com/images/I/611BlfzxUSL.jpg,142748,height,Point4#E&740+txAmeapata0lzbjti230gMliFeizlt 94cmM0Att[E+ 3461A6u3wu)2ts-<nagR#itLbkt#E6Rti-t#Rt=#[ Y
82732,https://m.media-amazon.com/images/I/611BlfzxUSL.jpg,142748,depth,Point4#E&740+txAmeapata0lzbjti230gMliFeizlt 94cmM0Att[E+ 3461A6u3wu)2ts-<nagR#itLbkt#E6Rti-t#Rt=#[ Y
82733,https://m.media-amazon.com/images/I/611BotFJwDL.jpg,442321,width,"6CM6 OCMV(TRADESK140CM10cm1,8CM140CM6,5CM12cm13CM8CM38CM3ocm28cmI76CM3CM63CM6 9CM76CM5117CM8CM4,5CM124CM55cm"
82734,https://m.media-amazon.com/images/I/611BpB+qwPL.jpg,292475,depth,928M24 cm / 9.45 in5887
82735,https://m.media-amazon.com/images/I/611Bqb4TPqL.jpg,173193,width,4N3.Icml1.22in1.8cm/o.71in10OuF450 V3MV
82736,https://m.media-amazon.com/images/I/611BvWAcQJL.jpg,752266,width,4.72in(120mm)35.4in(90Omm)Self-adjustable|22.8in(580mm)
