index,image_link,group_id,entity_name,e
101675,https://m.media-amazon.com/images/I/61CNa2b6--S.jpg,781426,width,"width 28""35"
101676,https://m.media-amazon.com/images/I/61CNcKWOvLL.jpg,932289,width,"FIT FOR POPCORN MAKER CART16""L X 18""w X 31""H31in18in16in"
101677,https://m.media-amazon.com/images/I/61CNjJHTRZL.jpg,437623,depth,"Product SizeWJ@IA342,S5inch20 INSIDE SHEETSPhoto AAlbumHEART-SHAPED WINDOW40 SMALLOCKETS IN TOTALlinchSweet0SweetSweetMIN PHOTOSwltALBUMSwupe"
101678,https://m.media-amazon.com/images/I/61CNjJHTRZL.jpg,437623,height,"Product SizeWJ@IA342,S5inch20 INSIDE SHEETSPhoto AAlbumHEART-SHAPED WINDOW40 SMALLOCKETS IN TOTALlinchSweet0SweetSweetMIN PHOTOSwltALBUMSwupe"
101679,https://m.media-amazon.com/images/I/61CNmce4+uL.jpg,745387,item_weight,"13.2""Vingli5.3'25.4""SPECIFICATION221bsItem Weight52.8 Ibs17.7""110lbs31.5""65in29.9""3.6"
101680,https://m.media-amazon.com/images/I/61CNrNzyOEL.jpg,507467,depth,796400AmmFotogrllaKameraInva Durumu877HontnVdoohi NotarAunsalkiloBosaGamo CenterGuMunes StoroApo StoroIBools1180PassbookAyororjTololonSalarMutk1.18IN (3CM)pnoijah
101681,https://m.media-amazon.com/images/I/61CNrNzyOEL.jpg,507467,width,796400AmmFotogrllaKameraInva Durumu877HontnVdoohi NotarAunsalkiloBosaGamo CenterGuMunes StoroApo StoroIBools1180PassbookAyororjTololonSalarMutk1.18IN (3CM)pnoijah
101682,https://m.media-amazon.com/images/I/61CNv+iV+4L.jpg,844474,width,"12.6""5.5""11.4"""
101683,https://m.media-amazon.com/images/I/61CNwONDxzS.jpg,479564,item_weight,"E7)PRODUCT SPECSMAGNIFICATIONTUBE DIAMETERLENGTH6-24 Power30 mm14.1""OBJ_ LENS DIAMETERFOV @10O YDSADJ_ PER ROTATION50 mm16.7-4.5 ft6 MILEYE RELIEFPARALLAX ADJ.WEIGHT3.3""10 ydsCO30.3 0zSmi8811"
101684,https://m.media-amazon.com/images/I/61CNz7dtugL.jpg,648011,depth,1OOW DAY/LIGHT Basking spot lampREFTIHOMB9)2 MOOL@wouulav4.3inHOTSURFACEWARNING3.1in
101685,https://m.media-amazon.com/images/I/61CNz7dtugL.jpg,648011,width,1OOW DAY/LIGHT Basking spot lampREFTIHOMB9)2 MOOL@wouulav4.3inHOTSURFACEWARNING3.1in
101686,https://m.media-amazon.com/images/I/61CO0SllQoL.jpg,648011,depth,30mm/1.18[in]NW 4000KJPower: 20 WattsInput Voltage: AC 220-240VLamp Base: R7SLumen: 2200lmDimmable: YESBeam angle: 360 degreeCRICRI: 80
101687,https://m.media-amazon.com/images/I/61CO0SllQoL.jpg,648011,width,30mm/1.18[in]NW 4000KJPower: 20 WattsInput Voltage: AC 220-240VLamp Base: R7SLumen: 2200lmDimmable: YESBeam angle: 360 degreeCRICRI: 80
101688,https://m.media-amazon.com/images/I/61CO0sGNkyL.jpg,983323,voltage,APCICC100%50%<5%OdBPWMPWMPWMFull SpeedHalf SpeedOdB-Mode1900 rpm950 rpmAbsolute StandstillOdB ModeZero rpm
101689,https://m.media-amazon.com/images/I/61CO0sGNkyL.jpg,983323,wattage,APCICC100%50%<5%OdBPWMPWMPWMFull SpeedHalf SpeedOdB-Mode1900 rpm950 rpmAbsolute StandstillOdB ModeZero rpm
101690,https://m.media-amazon.com/images/I/61CO3dJmduL.jpg,816782,depth,45cm75cm
101691,https://m.media-amazon.com/images/I/61CO9cgp2ZL.jpg,149159,height,PRODUGT SIZE14cm28.5CM21.5CM
101692,https://m.media-amazon.com/images/I/61COB-aVq0L.jpg,656960,depth,8.5cm16cm
101693,https://m.media-amazon.com/images/I/61COEhyVh3L.jpg,611510,depth,33CM1
101694,https://m.media-amazon.com/images/I/61COEhyVh3L.jpg,611510,width,33CM1
101695,https://m.media-amazon.com/images/I/61COHoOlqOL.jpg,783898,width,15cm23415(689)T1
101696,https://m.media-amazon.com/images/I/61COHoOlqOL.jpg,783898,depth,15cm23415(689)T1
101697,https://m.media-amazon.com/images/I/61COHoOlqOL.jpg,783898,height,15cm23415(689)T1
101698,https://m.media-amazon.com/images/I/61COKk8wHNL.jpg,180410,depth,7accordion Slotscapacity for up to more than 10 credit cardor 22-30 business cards(depending on thethickness of your business card)235 }j3 Inch
101699,https://m.media-amazon.com/images/I/61COKk8wHNL.jpg,180410,width,7accordion Slotscapacity for up to more than 10 credit cardor 22-30 business cards(depending on thethickness of your business card)235 }j3 Inch
101700,https://m.media-amazon.com/images/I/61COT3zfwPL.jpg,276221,depth,Produktgrobe154.3cml1.7in71.5cm/28.14in
101701,https://m.media-amazon.com/images/I/61COUiy27NL.jpg,681045,width,@(1Y602. 8cm (1. 10in)(52in)55in)5cm5cm _86322782
101702,https://m.media-amazon.com/images/I/61COW21MEwL.jpg,681045,depth,113.4cm'6.57in114cm/5.Sin
101703,https://m.media-amazon.com/images/I/61COZcqt6+L.jpg,115666,height,"25""41""16.5"""
101704,https://m.media-amazon.com/images/I/61COZcqt6+L.jpg,115666,width,"25""41""16.5"""
101705,https://m.media-amazon.com/images/I/61COef6blcL.jpg,311997,width,7OKG7OKG70KG170cm7OKG7OKG30cm75cm
101706,https://m.media-amazon.com/images/I/61COfay-CpL.jpg,550595,width,B11Zmm93-1/2inch Kitchen Sink Drain
101707,https://m.media-amazon.com/images/I/61COfay-CpL.jpg,550595,depth,B11Zmm93-1/2inch Kitchen Sink Drain
101708,https://m.media-amazon.com/images/I/61COh2hCvwL.jpg,149159,height,4.7 in / 12 cm9.4 in / 24 cm
101709,https://m.media-amazon.com/images/I/61COh2hCvwL.jpg,149159,depth,4.7 in / 12 cm9.4 in / 24 cm
101710,https://m.media-amazon.com/images/I/61COkyo9PZL.jpg,142748,height,43inch21.5inch38.5inch11inch370g8RIBSW INDPROOF
101711,https://m.media-amazon.com/images/I/61COlLlfmaL.jpg,826444,depth,"PRODUCT SIZE3.07inch3Material: Flame retardant ABS+ ceramicColor: RedProcess: electroplating, spray paintingScope of application: vehicle, household dual use"
101712,https://m.media-amazon.com/images/I/61COpj5xzrL.jpg,242256,depth,"28in5L= 13"" in95BeNV~c8BlenvendeLarge House FlagSmall GardenFlag"
101713,https://m.media-amazon.com/images/I/61CP3G8UICL.jpg,141308,height,51cm18cm34cmSTUP) WATERPROOFP52:30230
101714,https://m.media-amazon.com/images/I/61CP6gu9SKS.jpg,275506,item_weight,SPECIFICATIONSRubberizedCoatingEscMicro USB;Lightning & Type-C3 FootI3LengthCharge 3 DevicesSimultaneously1
101715,https://m.media-amazon.com/images/I/61CP8VPfDeL.jpg,373107,depth,"MT71053/8"" Crown Fine Wire Stapler22GAFINe MIRESTAPLE0.60mm0215""9.Omm3/8""0.75mm030""Lala4mm(3/16"")FEATURESRapid FiringRubber ComfortLightGripkgWeightAPPLICATIONSPictureFrameFASTENERSIMILAR TOOLSSTAPLESLength:4mm(3/16"")Width x Thickness:0.75x0.60mm(.030""x.0215"")Crown:9.Omm(3/8"")Collation Type:Glued Strip"
101716,https://m.media-amazon.com/images/I/61CP8VPfDeL.jpg,373107,height,"MT71053/8"" Crown Fine Wire Stapler22GAFINe MIRESTAPLE0.60mm0215""9.Omm3/8""0.75mm030""Lala4mm(3/16"")FEATURESRapid FiringRubber ComfortLightGripkgWeightAPPLICATIONSPictureFrameFASTENERSIMILAR TOOLSSTAPLESLength:4mm(3/16"")Width x Thickness:0.75x0.60mm(.030""x.0215"")Crown:9.Omm(3/8"")Collation Type:Glued Strip"
101717,https://m.media-amazon.com/images/I/61CPD00iSPL.jpg,844474,height,"Capacity: 9 literModelSize:139Height:18Ocm28x33x8 cm11x13x3 inch5'11>(no additionalWeight: 480 gramslaptop department )Fits laptop 13""Waterproof materialFront and back pocket with zipperMetal buckle118cmi3""27cml1"
101718,https://m.media-amazon.com/images/I/61CPE55XoLL.jpg,652661,depth,6.88 in / 17.5 cm9.44 in / 24.0 cm
101719,https://m.media-amazon.com/images/I/61CPE55XoLL.jpg,652661,width,6.88 in / 17.5 cm9.44 in / 24.0 cm
101720,https://m.media-amazon.com/images/I/61CPJCYA1sL.jpg,470067,width,230 mm8828311055mm
101721,https://m.media-amazon.com/images/I/61CPKAxb6BL.jpg,347404,height,"12""16""9.8""1.6""8""28"""
101722,https://m.media-amazon.com/images/I/61CPMu2tmnL.jpg,231838,depth,€Oasis Creations1PUSHI4mmIO9mm
101723,https://m.media-amazon.com/images/I/61CPN-bqbnL.jpg,658003,height,3 In14 In9 In
101724,https://m.media-amazon.com/images/I/61CPQ8+xCEL.jpg,752266,depth,"WHITESensitivity:Light Color:Sensor Range:10 Led Lights9 Feet DistanceWhite120 Degrees37.5""/19CM"
101725,https://m.media-amazon.com/images/I/61CPQB6i61L.jpg,916768,depth,Product Dimensions7.4inch8.9inch4L_4qt.6L6qt.3L3qt.8.3inch8inch4L2LAqt.2qt.2L1LIqt.2qt.4 Quart6 Quart5.1inch7.4inchIqt:2L2qt.4.9inch4.3inch0.5LSqt.1LIqt:1 Quart2 Quart
101726,https://m.media-amazon.com/images/I/61CPQMzXH4L.jpg,237000,width,"MEASURING GUIDEPlease measure the sofa size before purchasing108cm (42.5"")86cm (33.8"")Suitable for left chaise sectional sofaSuitable for right chaise sectional sofa"
101727,https://m.media-amazon.com/images/I/61CPQMzXH4L.jpg,237000,depth,"MEASURING GUIDEPlease measure the sofa size before purchasing108cm (42.5"")86cm (33.8"")Suitable for left chaise sectional sofaSuitable for right chaise sectional sofa"
