index,image_link,group_id,entity_name,e
69464,https://m.media-amazon.com/images/I/51rCsPT0wxL.jpg,276611,width,"70cm32 cm103 cml120 cm32,5 cm15 cm55,8 cm53,4 cmVitalizSpa"
69465,https://m.media-amazon.com/images/I/51rDBt89jiL.jpg,150913,maximum_weight_recommendation,Load capacity up to 35lbs35lbsSize:Inch36.821.8Aluminum alloy frame14.7
69466,https://m.media-amazon.com/images/I/51rDDM7XOyL.jpg,142748,height,56cm22 inch86cm33.9 inch
69467,https://m.media-amazon.com/images/I/51rDDM7XOyL.jpg,142748,depth,56cm22 inch86cm33.9 inch
69468,https://m.media-amazon.com/images/I/51rDKq1leaL.jpg,970563,height,6cm6cm83384cm4cmAcm4cm6cm6cm
69469,https://m.media-amazon.com/images/I/51rDUAplQdL.jpg,569206,maximum_weight_recommendation,"Digital Weight Scale 30KGSuitable for Super Markets; GroceryStores ANd Other retail Ovtlet s,D6sdDbodM1MzM3 MaDboD]"
69470,https://m.media-amazon.com/images/I/51rDs6PuF+L.jpg,365756,depth,019cm/7.Sin
69471,https://m.media-amazon.com/images/I/51rEA4vMIfL.jpg,847223,depth,"ENGLANDMASON CASH(cCK~Ideal for medium breeds11kgEnglish Springer Spaniel, CockerSpaniel, Border Collie, PoodleCapacity1.4 ItrHeight8 cmDiameter18 cm20kg"
69472,https://m.media-amazon.com/images/I/51rEA4vMIfL.jpg,847223,width,"ENGLANDMASON CASH(cCK~Ideal for medium breeds11kgEnglish Springer Spaniel, CockerSpaniel, Border Collie, PoodleCapacity1.4 ItrHeight8 cmDiameter18 cm20kg"
69473,https://m.media-amazon.com/images/I/51rEAFQIMiL.jpg,150913,item_weight,IR CnrWiththiscel8tBand=folded size of20 Slnch;For detailedVinsitiohgS80Olleowilokooid%he rronieepleascscemanual or video:5aud'eincbi% g
69474,https://m.media-amazon.com/images/I/51rEBgxemGL.jpg,488883,maximum_weight_recommendation,"KGF88%Weight Bearing:PRoduct infoRMATiON330.71b82/NameStorage Stool#E/MATERIAL:Imitated Hempl Density BoardBe/Color:6 Colors1.49kg2.21k915.7inch19_3inchgreyyellowpinkNote:BeigebluegreenDuedifferent measurement methods. there ntaybe & Iittle ertorthe size; please takethcactual productthc main productDuediferentlighting/displays, there will beslight color difference; please take the actual product asthe main product12 Zinch9 Blnch"
69475,https://m.media-amazon.com/images/I/51rEEmUbgVL.jpg,311997,height,"20 lb1.25""48""7.9'"
69476,https://m.media-amazon.com/images/I/51rETwP7jML.jpg,866516,width,"31cm""ku"
69477,https://m.media-amazon.com/images/I/51rETwP7jML.jpg,866516,depth,"31cm""ku"
69478,https://m.media-amazon.com/images/I/51rETwP7jML.jpg,866516,height,"31cm""ku"
69479,https://m.media-amazon.com/images/I/51rEp3TBeSL.jpg,347404,height,7.3in2.6in3 in6.3 in3 in3.5 in
69480,https://m.media-amazon.com/images/I/51rErsvvq5L.jpg,801829,width,"14.1""-15.7""17.7""13.1""33.5""18.9""18.5""19.7""20.122.4"
69481,https://m.media-amazon.com/images/I/51rEtLSh+6L.jpg,521308,width,3x6SOFA CUM BED222 in8230 in35 inin572 in35
69482,https://m.media-amazon.com/images/I/51rEy8YJs4L.jpg,178778,height,3[527cm/10.6in
69483,https://m.media-amazon.com/images/I/51rEy8YJs4L.jpg,178778,depth,3[527cm/10.6in
69484,https://m.media-amazon.com/images/I/51rF3O56FjL.jpg,558832,depth,Product Details2.75 in1.96 inMaterial:PETotal: 50 pcs
69485,https://m.media-amazon.com/images/I/51rF3O56FjL.jpg,558832,height,Product Details2.75 in1.96 inMaterial:PETotal: 50 pcs
69486,https://m.media-amazon.com/images/I/51rFYq46WiL.jpg,452717,width,"1.6""1beRotatable3608AdjustedCan22inchClips28.5cm/11_"
69487,https://m.media-amazon.com/images/I/51rFb6-7+9L.jpg,886344,width,"75.24""0aaa 0a0dII29.33""8"
69488,https://m.media-amazon.com/images/I/51rFbsAUG1L.jpg,416664,voltage,Hotel Book
