index,image_link,group_id,entity_name,e
52847,https://m.media-amazon.com/images/I/51Z4Yakd1FL.jpg,174276,height,L=5.3cmW=3.8cm4cm
52848,https://m.media-amazon.com/images/I/51Z4jnLMhsL.jpg,599772,height,8169.5cm29cmScm29cm35cm3
52849,https://m.media-amazon.com/images/I/51Z4q1ptPiL.jpg,478428,wattage,"444PF443'F4428F4428F4409F1500 Watt Power & Precise TEMP Control3600 Airflow Technology & 6 Heating Tubes0-{0 vinutestiveRHPFRTER CDNECTICTFUNCTOTCACULTES150-450""FTEMPERATLAE CCNTROLWRPCMeRFULLY AROUNDFOODFORFAST EVETCOOANGCICnAlsomElne AJEMPERATURSECULESGNFCAFANNIc IEVEcRA UrE CCNInOSELS-LECIA"
52850,https://m.media-amazon.com/images/I/51Z4sLXB0ML.jpg,237000,height,47in29in47in
52851,https://m.media-amazon.com/images/I/51Z4sXuUikL.jpg,640408,height,7CMCAPACITY3Unfold:550mlFold:250ml7CM14CM
52852,https://m.media-amazon.com/images/I/51Z4uxyXUVL.jpg,752266,depth,Ultra dunnNur 24 mm hoch24mm
52853,https://m.media-amazon.com/images/I/51Z4uxyXUVL.jpg,752266,height,Ultra dunnNur 24 mm hoch24mm
52854,https://m.media-amazon.com/images/I/51Z5+-prVSL.jpg,416664,voltage,BEST CIFCIX CRYSTAL1XLED BASE1X USB CABLE1XGIFT BOX
52855,https://m.media-amazon.com/images/I/51Z5+eH33rL.jpg,449021,item_weight,Roarecriese(QarMa12 0z
52856,https://m.media-amazon.com/images/I/51Z56KuS1sL.jpg,846116,height,Product Size0.75 in5.5 in0.20 in
52857,https://m.media-amazon.com/images/I/51Z5OZNteUL.jpg,231838,depth,83DSHES2.95in
52858,https://m.media-amazon.com/images/I/51Z5OZNteUL.jpg,231838,width,83DSHES2.95in
52859,https://m.media-amazon.com/images/I/51Z5QpX2eOL.jpg,752266,height,126cm/1Oin
52860,https://m.media-amazon.com/images/I/51Z5QpX2eOL.jpg,752266,depth,126cm/1Oin
52861,https://m.media-amazon.com/images/I/51Z5RprB2kS.jpg,311997,width,"g9.5""20"""
52862,https://m.media-amazon.com/images/I/51Z5RprB2kS.jpg,311997,height,"g9.5""20"""
52863,https://m.media-amazon.com/images/I/51Z5StIDmpL.jpg,306026,height,15.72 in / 40 cm
52864,https://m.media-amazon.com/images/I/51Z5StIDmpL.jpg,306026,width,15.72 in / 40 cm
52865,https://m.media-amazon.com/images/I/51Z5StIDmpL.jpg,306026,depth,15.72 in / 40 cm
52866,https://m.media-amazon.com/images/I/51Z5VdYMOQL.jpg,459271,height,"0.95"" Dia 12"" Length Rotatbale Rung15"" Rungs Space0.8"" Dia Rope"
52867,https://m.media-amazon.com/images/I/51Z5WfJWjtL.jpg,276611,height,"18""47.75""36"""
52868,https://m.media-amazon.com/images/I/51Z5dnsnYJL.jpg,288715,item_weight,Hm)I6MP2016*12802720IntorponbonDiozoon0VIDEO RECORDER HDJ
52869,https://m.media-amazon.com/images/I/51Z5fmlIDmL.jpg,599772,height,"PRODUCT SIZE3SCM137'30CM/11.8""9.8CM/3.8""PCS9 CM/3."""
52870,https://m.media-amazon.com/images/I/51Z5gk1zfrL.jpg,810266,height,"8cm/315""8615 . Scm/6_1 """
52871,https://m.media-amazon.com/images/I/51Z67kK1QyL.jpg,417434,height,"2.4449""7.4291""6.378"""
52872,https://m.media-amazon.com/images/I/51Z6LcsL3aL.jpg,178958,height,191CM1
52873,https://m.media-amazon.com/images/I/51Z6LcsL3aL.jpg,178958,depth,191CM1
52874,https://m.media-amazon.com/images/I/51Z6V5F-iRL.jpg,913156,width,"Suitable for 3/4inch candles and Ied taper candles1041.0'1.0'9.1""111""13""3.15""3.15""3.15'"
52875,https://m.media-amazon.com/images/I/51Z6V5F-iRL.jpg,913156,depth,"Suitable for 3/4inch candles and Ied taper candles1041.0'1.0'9.1""111""13""3.15""3.15""3.15'"
52876,https://m.media-amazon.com/images/I/51Z6YDTJ7VL.jpg,208023,depth,"CEANOTHEFABRIQUE ENwwWceanothe.comFRANCE24x30 CM24cmGiA183RECYCLABLBVERREACRYLIQUERECYCLEFSCECONOMESAINPRESERVEDURABLEMIXTEBoisFSC "" C011204FRNNCE"
52877,https://m.media-amazon.com/images/I/51Z6ZN6PuAL.jpg,801837,maximum_weight_recommendation,PERFECT SIZEAlivable for Man; Woman; Adult; Youth(Weight Capacity: 88-20Olbs)NEW PACKAGINGkayakingon the oceanand downrivers:For
52878,https://m.media-amazon.com/images/I/51Z6jQlXJXL.jpg,268003,maximum_weight_recommendation,9-LAVERSCANDIANMAPLE WOODThe max lozd bearingWp [022clbs dufble and sturdy;~alloviinguse it to ride long
52879,https://m.media-amazon.com/images/I/51Z6kF+oksL.jpg,860821,width,"FOLDAWAY FANRECHARGEABLELIGHTWEIGHTTELESCOPING NECKADJUSTABLE HEIGHT40""ANY HEIGHT FROM 4""To 40""6e91"
52880,https://m.media-amazon.com/images/I/51Z6kF+oksL.jpg,860821,height,"FOLDAWAY FANRECHARGEABLELIGHTWEIGHTTELESCOPING NECKADJUSTABLE HEIGHT40""ANY HEIGHT FROM 4""To 40""6e91"
52881,https://m.media-amazon.com/images/I/51Z6kF+oksL.jpg,860821,depth,"FOLDAWAY FANRECHARGEABLELIGHTWEIGHTTELESCOPING NECKADJUSTABLE HEIGHT40""ANY HEIGHT FROM 4""To 40""6e91"
52882,https://m.media-amazon.com/images/I/51Z6nYqgf3L.jpg,641642,wattage,"15i Light Set15 C7 LED BulbsnarratiyYEARREMOVABLE BULBSbuetdon LatSHATTERPROOFPolyFlex PET bulb lenses2X BRIGHTERThan standardHTD diude EulbsLED FlexFilamentecut manior bcucepnltildCOMMERCIAL GRADESPTI-WRall d Stin;cr,IGJuerElzscd012WATTSPER SETOutdoopCIRTIFIeDFeeaTFOQOUCHenSEGYdimmableCO1RNE?TTBBeIntertek"
52883,https://m.media-amazon.com/images/I/51Z6nYqgf3L.jpg,641642,item_weight,"15i Light Set15 C7 LED BulbsnarratiyYEARREMOVABLE BULBSbuetdon LatSHATTERPROOFPolyFlex PET bulb lenses2X BRIGHTERThan standardHTD diude EulbsLED FlexFilamentecut manior bcucepnltildCOMMERCIAL GRADESPTI-WRall d Stin;cr,IGJuerElzscd012WATTSPER SETOutdoopCIRTIFIeDFeeaTFOQOUCHenSEGYdimmableCO1RNE?TTBBeIntertek"
52884,https://m.media-amazon.com/images/I/51Z6nYqgf3L.jpg,641642,voltage,"15i Light Set15 C7 LED BulbsnarratiyYEARREMOVABLE BULBSbuetdon LatSHATTERPROOFPolyFlex PET bulb lenses2X BRIGHTERThan standardHTD diude EulbsLED FlexFilamentecut manior bcucepnltildCOMMERCIAL GRADESPTI-WRall d Stin;cr,IGJuerElzscd012WATTSPER SETOutdoopCIRTIFIeDFeeaTFOQOUCHenSEGYdimmableCO1RNE?TTBBeIntertek"
52885,https://m.media-amazon.com/images/I/51Z6omvwObL.jpg,594224,height,"Scm1.97""3.94""3.94""blackish green10cm10cm"
52886,https://m.media-amazon.com/images/I/51Z6omvwObL.jpg,594224,width,"Scm1.97""3.94""3.94""blackish green10cm10cm"
52887,https://m.media-amazon.com/images/I/51Z6y+xZObL.jpg,895485,height,"Casil CA1240 Genuine 12V 4Ah SLA Alarm BatteryGuSILVALVE REGULATED3.98""SEALED LEAD-ACID BATTERY~CA124012V 4AHCAUTIONTERVWALSPbDoNOT =PbDO HDTAJ"" ISO ( €DONOTSUSACo,LTD:CHEE2.76""3.54""THE BAITERV FShortcharge Wasealed coniaaerrechARCEANeRUR'Non SpillableTFREEXPLOSIONORBURASWarMING[DISASSEMBLENEAT ABOve j0*cRISk OFLFodotMutnxMCINERATECasil YUEN INDUSTRIAL CHINAMADE"
52888,https://m.media-amazon.com/images/I/51Z6y24gBBL.jpg,115666,width,"564105 cm35(41.3"")cm(13.8"")"
52889,https://m.media-amazon.com/images/I/51Z739n882L.jpg,789706,height,12 mm12mm10 mm10 mm
52890,https://m.media-amazon.com/images/I/51Z739n882L.jpg,789706,width,12 mm12mm10 mm10 mm
52891,https://m.media-amazon.com/images/I/51Z739n882L.jpg,789706,depth,12 mm12mm10 mm10 mm
52892,https://m.media-amazon.com/images/I/51Z78aHyhwL.jpg,276611,height,"120cm(47.2"" )30,5 cm(12""12"
52893,https://m.media-amazon.com/images/I/51Z7B-smqYL.jpg,611510,height,33CM22CM38CM
52894,https://m.media-amazon.com/images/I/51Z7FMgRd9L.jpg,235693,depth,Sadd |eSizeW: 3mm/0. 12inH: 13mm/0. 51inL:76mm/3 in
52895,https://m.media-amazon.com/images/I/51Z7Q1svIAL.jpg,945489,depth,Z9MM22MM
52896,https://m.media-amazon.com/images/I/51Z7Q1svIAL.jpg,945489,height,Z9MM22MM
52897,https://m.media-amazon.com/images/I/51Z7nTQNi2L.jpg,292475,height,2 Oz5cmIDEATICA GOURMET4.5cmCap:
52898,https://m.media-amazon.com/images/I/51Z7nTQNi2L.jpg,292475,depth,2 Oz5cmIDEATICA GOURMET4.5cmCap:
52899,https://m.media-amazon.com/images/I/51Z7qItY2NL.jpg,149159,height,"23cm17.5cm5""14.5cm20.5cm"
52900,https://m.media-amazon.com/images/I/51Z7qItY2NL.jpg,149159,width,"23cm17.5cm5""14.5cm20.5cm"
52901,https://m.media-amazon.com/images/I/51Z7sEVriiL.jpg,254590,height,1LING WRAP;1I91SIZE40 CM11
52902,https://m.media-amazon.com/images/I/51Z7sEVriiL.jpg,254590,depth,1LING WRAP;1I91SIZE40 CM11
52903,https://m.media-amazon.com/images/I/51Z7sEVriiL.jpg,254590,width,1LING WRAP;1I91SIZE40 CM11
52904,https://m.media-amazon.com/images/I/51Z7t45UH2L.jpg,276221,width,3813.5cm5.3in
52905,https://m.media-amazon.com/images/I/51Z7t45UH2L.jpg,276221,depth,3813.5cm5.3in
52906,https://m.media-amazon.com/images/I/51Z85bu0AiL.jpg,132401,depth,L48cm/18.9inch
52907,https://m.media-amazon.com/images/I/51Z86FWjr7L.jpg,483370,depth,81Ocm170g
52908,https://m.media-amazon.com/images/I/51Z86FWjr7L.jpg,483370,height,81Ocm170g
52909,https://m.media-amazon.com/images/I/51Z8Ezl08SL.jpg,949192,height,SIZEW8OxH2OOcm/3 Ixz9inch2obcmz9inch80cm/31inch'16in15cm/6in4Ocm/
52910,https://m.media-amazon.com/images/I/51Z8JOiTmrL.jpg,988675,height,PRODUCT SIZESize:12.50X3.00X2.OOcm/4.92X1.18X0.78in1.18in/3cm53
52911,https://m.media-amazon.com/images/I/51Z8Qkf+YjL.jpg,752266,depth,3W22cmL9Ocm
52912,https://m.media-amazon.com/images/I/51Z8V07junL.jpg,416664,height,"12.5""5.75""69"
52913,https://m.media-amazon.com/images/I/51Z8W2j3I+L.jpg,219211,item_weight,ACADAPTORMODEL: AEC-48148INPUT: 12OVAC6OHz8wOUTPUT: T4VDC730mAULasicd04D O)U04' |aetauaellss2TRANSFORMERMadtU0 Iaiwan
52914,https://m.media-amazon.com/images/I/51Z8W2j3I+L.jpg,219211,wattage,ACADAPTORMODEL: AEC-48148INPUT: 12OVAC6OHz8wOUTPUT: T4VDC730mAULasicd04D O)U04' |aetauaellss2TRANSFORMERMadtU0 Iaiwan
52915,https://m.media-amazon.com/images/I/51Z8W4PnDhL.jpg,944936,depth,"3.5"" InchPUNCH CARDThis card belongs to:10 punches equals:1"
52916,https://m.media-amazon.com/images/I/51Z8W4PnDhL.jpg,944936,width,"3.5"" InchPUNCH CARDThis card belongs to:10 punches equals:1"
