index,image_link,group_id,entity_name,e
128298,https://m.media-amazon.com/images/I/81Y6mTv+BVL.jpg,254962,item_weight,"WATER ROWER EXERCISE MACHINEBY WATERROWERA1 S4 NATURAL20""82.5""22.5""103.5Pounds with17 Liters of WaterWeight375 PoundsMaximumuser weight"
128299,https://m.media-amazon.com/images/I/81Y6mTv+BVL.jpg,254962,maximum_weight_recommendation,"WATER ROWER EXERCISE MACHINEBY WATERROWERA1 S4 NATURAL20""82.5""22.5""103.5Pounds with17 Liters of WaterWeight375 PoundsMaximumuser weight"
128300,https://m.media-amazon.com/images/I/81Y78dtkomL.jpg,371767,item_weight,"CAP12.7 KGLOADABLESHAFT LENGTHSLEEVE LENGTH45.75""11.5""DIAMETER28 mm13""13KNURLING LENGTHKNURLING LENGTH1825 mmBAR LENGTH6'OLYMPICBAR"
128301,https://m.media-amazon.com/images/I/81Y9UurX0eL.jpg,596730,maximum_weight_recommendation,165QBSQOADCAPACIuY
128302,https://m.media-amazon.com/images/I/81YCUiDB07L.jpg,279307,item_weight,vevaADVANCED FILTERSPREMIUM VACUUM BAGSAnti-BacterialAlllergen FiltrationAnti-Bacterial3UP3RVAGvevavevaveva100% FILTRATION VACUUM BAGSAllergen Fillvevaen FiltrationDESICNED FORvev  PREMIUM VACUUM BAc evaC30VATEBAGSSTYLE VACUUMSAnti-Bacti-BacterlalCJQevaALLERGEN FILTRATION TECHNOLOGYvevANTI-ACTERIAL FILTER MATERIALAnti-BacterialAllergen Filtrationyen FiltrationQUICK AND EASY TO REPLACEAllergen FillFold To Fit In: de Vacuum CorostmentINCLUDES DUST SEAL STICKERSvevavevavevaAnti-BacterialAllergen FiltrationAnti-BactetialPREMIUM VACUUM DAGS CAPTUREDLLENPETSMALLDUSTvevaDUSTDANDERPARTICLESMITESvevaFiltrationAllergen Filtraveva8 DeDVMDEBbVBLICTE?WbbOTrEMDEL2wvtrDnelAnti-BacterbBEWInW ^vcnnw Dvc?z CVbLOBEvevavevaAllorgen'MCtcCI^^tt`FinrationAntt-BacterkalAiiergenMtrgenvevanti-BacterialvevaFiltationLBvaLBlVevsEStaCott
128303,https://m.media-amazon.com/images/I/81YF4qnccuL.jpg,479564,item_weight,35mmMULTICOATED LENSES
128304,https://m.media-amazon.com/images/I/81YFEVzLTZL.jpg,721522,maximum_weight_recommendation,"VEVORTOUGH TOOLS, HALF PRICE8810 LBS/4 TON STRAIGHT RAMPStable, durable and secure to transport1653lbs / 0.75tMax9lbs / 0.02tBicycleHand TruckMotorcycleATVIUTVTractor"
128305,https://m.media-amazon.com/images/I/81YG7AwPl6L.jpg,532323,maximum_weight_recommendation,PRODuCT FEA TURESMade with PremiumQuality CardboardIosComes with aBlindfold and Bat8Holds Up toSlbs ofCandyXok
128306,https://m.media-amazon.com/images/I/81YIGhWm1fL.jpg,524117,maximum_weight_recommendation,Heavy-duty Shoe BoxesLoad up to 1Okg with ease
128307,https://m.media-amazon.com/images/I/81YKrlChOeL.jpg,533422,item_volume,"14-PIECE COOKWARE SETTHE NEW NONSTICK STANDARD7"" FRYING PAN9.5"" FRYING PAN2.5QT SAUTE PAN WITH LID2QT SAUCEPAN WITH LID3QT SAUCEPAN WITH LID5QT STOCKPOT WITH LID3 NYLON UTENSILSSTAINLESS STEEL STRAINER"
128308,https://m.media-amazon.com/images/I/81YLG8PuOvL.jpg,279307,item_weight,"TECNHOGARMATERIAL SINTETICOSacs pour aspirateurs5Vacuumcleaner bagsadaptable aPANASONICHOOVERHOOVER:CP 70-CP 25011-CP 09011CP 71-CP 30011FJ 1324-Flash Type FJ 189Freespace Evo FV1OSPACE EXPLORERH58-H 63-H 64H79TCP 2005 011 Capture-TCP 2105 Capture-CP 20011 CaptureTF 1810AT 70AT 01011SL 71-SL 20011TFS: 5123 011-5182 Freespace-5184-5187-Freespace 5198-5201-5206-5207 011TFV 2015 Freespace Evo-TFV 2018 Freespace EvoTW: 1560 Sprint-1650 Sprint-1750 Sprint-1790 SprintNILFISK:GDII1-HDS2OOO-VP3OOPANASONIC:MC CG Series 380_389/460_489/660_695/880..889MC CG: 465-524-522-710-712MC CG5-MC CG 7MC: 60 a 79-81-463-7000 a 7999-8010 a 8020-8110 a 8130MCE: 60 a 89-91a 95-91N a 95N-650 a 659-700-740 a 759-770a 778-781-783-791-800-850a 869-880 A 889MCE: 900-960 a 969-983-1000-7001-7002-7011-7012-7301 -7303-7305-9000Type CIEIType CZENType ECZOENType C15c/Type C17 -Type C17HIMPORTANTE: Las bolsas de aspirador no deben vaciarse paraser utilizadas por segunda vez, esta practica provoca averias:DISTRIBUIDORA ERSA SL_C€e-mail: comercial@6ecnnogar_com"
128309,https://m.media-amazon.com/images/I/81YLtPKcodL.jpg,272691,maximum_weight_recommendation,GET ABS FASTCOMFORTABLEHANDLES1SUPPORTS UPTO 600 POUNDSWIDE&STABLEMOVEMENT(( (e1
128310,https://m.media-amazon.com/images/I/81YLtPKcodL.jpg,272691,item_weight,GET ABS FASTCOMFORTABLEHANDLES1SUPPORTS UPTO 600 POUNDSWIDE&STABLEMOVEMENT(( (e1
128311,https://m.media-amazon.com/images/I/81YN3Njf3iL.jpg,385140,item_weight,PORTABLEAND FOLDABLEQuick-Fold/Unfold makesstorage and camping easierFolded dimensions24*21.8 inchesTWELSEAvANWeight10.1 Ibs(4 6kg)
