index,image_link,group_id,entity_name,e
92474,https://m.media-amazon.com/images/I/616vnwT2cFL.jpg,106003,width,"4.5""5.25"""
92475,https://m.media-amazon.com/images/I/616vpIfwuuL.jpg,752266,depth,4.72inchProduct sizeTo.8inchDisconnect the adjustable71inch1inch
92476,https://m.media-amazon.com/images/I/616vrN28ihL.jpg,478357,height,4830InchInch30Inch
92477,https://m.media-amazon.com/images/I/616vrN28ihL.jpg,478357,width,4830InchInch30Inch
92478,https://m.media-amazon.com/images/I/616vxBexkSL.jpg,180726,width,8mm8mm
92479,https://m.media-amazon.com/images/I/616vxBexkSL.jpg,180726,height,8mm8mm
92480,https://m.media-amazon.com/images/I/616vxBexkSL.jpg,180726,depth,8mm8mm
92481,https://m.media-amazon.com/images/I/616w+nk5rFL.jpg,276611,height,152cm19cm92cm17.3cm145cm92cm8819cm
92482,https://m.media-amazon.com/images/I/616w0sIR+cL.jpg,673806,height,"H1Smm20cm / 8""135cm / 14""25cm / 10""7 F30cm / 12""4Ocm / 16"""
92483,https://m.media-amazon.com/images/I/616w0sIR+cL.jpg,673806,depth,"H1Smm20cm / 8""135cm / 14""25cm / 10""7 F30cm / 12""4Ocm / 16"""
92484,https://m.media-amazon.com/images/I/616w1ydYJyL.jpg,173193,depth,"Rated Capacity: 50pfTolerance: +5%Rated Voltage: 370/440VACRated Frequency: 50/60HzCAPACITOR750uFCSH S1(e8MADE IN50mm / 1.95""RUNNINGMOTOR45%CBB6550/60Hz370/44OVAC25170/21CHINA"
92485,https://m.media-amazon.com/images/I/616w7ZLsfrL.jpg,459271,width,5 Meter48 cm2.5 Meter93.5cm
92486,https://m.media-amazon.com/images/I/616w7ZLsfrL.jpg,459271,depth,5 Meter48 cm2.5 Meter93.5cm
92487,https://m.media-amazon.com/images/I/616wGCMYwiL.jpg,416664,height,The lamp cap can rotate360360 degrees:14.7inch1.Sinch3clctified]E477213
92488,https://m.media-amazon.com/images/I/616wGCMYwiL.jpg,416664,depth,The lamp cap can rotate360360 degrees:14.7inch1.Sinch3clctified]E477213
92489,https://m.media-amazon.com/images/I/616wR1rTxzL.jpg,237000,width,"MEASURE GUIDE22.8""8.6""6.3""|10 PCS"
92490,https://m.media-amazon.com/images/I/616wRGMah7L.jpg,810266,height,4cm_150ml15cm3.Scm6cm5Scm
92491,https://m.media-amazon.com/images/I/616wir7-stL.jpg,460806,width,"Fast DisassemblyFolding Design102mm(4"")89mm (3.5"")58mm (2.3"")27mm(1.1"")19mm(0.75"")"
92492,https://m.media-amazon.com/images/I/616wk6vko4L.jpg,885644,height,1I8CM12.5CM1
92493,https://m.media-amazon.com/images/I/616wk6vko4L.jpg,885644,width,1I8CM12.5CM1
92494,https://m.media-amazon.com/images/I/616wlctvNHL.jpg,611510,depth,58f808Size: 9.82 in / 25 cm
92495,https://m.media-amazon.com/images/I/616wlctvNHL.jpg,611510,width,58f808Size: 9.82 in / 25 cm
92496,https://m.media-amazon.com/images/I/616wtJ898KL.jpg,200507,height,"Altezza totale:88.5""139.5 cm8KE[n Tl44 cm.8E533"
92497,https://m.media-amazon.com/images/I/616wv5ZABKL.jpg,613564,item_weight,SPECIFICATIONSSEGMENT1/40zSTRIP8 SEGMENTSBOX30 STRIPS (24Opcs)TOTAL WEIGHT60oz (3.75 Ibs)' '`JP3 Se4ezeeHaezee44621€4' . . .037ZCha446z-e440s5644ezee237674ZQ41/4 OZ SEGMENT
92498,https://m.media-amazon.com/images/I/616wxQPOZKL.jpg,416664,width,7.25 in(18.4 cm)8.75 in(22.2 cm)Ure
92499,https://m.media-amazon.com/images/I/616wxQPOZKL.jpg,416664,depth,7.25 in(18.4 cm)8.75 in(22.2 cm)Ure
92500,https://m.media-amazon.com/images/I/616wyV15TqL.jpg,276611,width,"136,5 cm41cm50 cm16,5 cm36 cm632,5 cm50 cm16,5 cm12 cm"
92501,https://m.media-amazon.com/images/I/616wzTaTr0L.jpg,844474,width,A325.2in0AnnttsoL12.6in7.Sing1
92502,https://m.media-amazon.com/images/I/616x-Y5sZKL.jpg,752266,depth,"9.8""/250mm19.7""/500mm15.7""/400mm11.8""/300mm47.2""/1.2m)7.9""/200mm"
92503,https://m.media-amazon.com/images/I/616x-Y5sZKL.jpg,752266,width,"9.8""/250mm19.7""/500mm15.7""/400mm11.8""/300mm47.2""/1.2m)7.9""/200mm"
92504,https://m.media-amazon.com/images/I/616x75r+V8L.jpg,823083,width,"11""11.7""SIZE: 11x 2.2x 11.7 inch / 28 x 5.7 x 29.8 cm"
92505,https://m.media-amazon.com/images/I/616x7GQdv4L.jpg,304120,height,PRODUCT DIMENSION &DETAILSVLPF1O FILTER4.8in3.7in
92506,https://m.media-amazon.com/images/I/616x7GQdv4L.jpg,304120,depth,PRODUCT DIMENSION &DETAILSVLPF1O FILTER4.8in3.7in
92507,https://m.media-amazon.com/images/I/616x9m7nEVL.jpg,478357,height,"47.2""660""31.5""13.7""29.5"""
92508,https://m.media-amazon.com/images/I/616xBj5x65L.jpg,969033,depth,SM32inch / 81cm23inch / 58cm~0933The maximum spacing between legsThe maximum spacing between legs9.5INCH(24CM)12.5 INCH(32CM)The maximum loadThe maximum load30LBS0LB
92509,https://m.media-amazon.com/images/I/616xEkN6KhL.jpg,866516,depth,83L - 3.93 inch
92510,https://m.media-amazon.com/images/I/616xEkN6KhL.jpg,866516,width,83L - 3.93 inch
92511,https://m.media-amazon.com/images/I/616xI6RzzfL.jpg,106003,width,Product Sizeweight:52g69cm12cmScm
92512,https://m.media-amazon.com/images/I/616xInzMOnL.jpg,489118,item_weight,"NEHALSYorKHALSHALSKETTLE CHIPSNEWNEw'@IGINALKETTLE CraSaliKETTLE CHIPSHASSEA SALT ;cookedobioina""_34Chips234254;304,8837886502 [E6,HALSYORKHALSHALSYORKNEW YorKKETTLE CHIPS]IrttiCchipSKETTEE CHIPS]ORIGINAL SEA SALT;ORIGINAL SEA SALYORIGINAL SEA SALTKETTLE COOKEDPOTATO chipsKextaFO8QipedKETTLE COoKEdchipsPotato chipsNET IuT_{66.70)NET WT 2 02 (56 Ze)YorkCHIPSYorK""OmonalNewKZKELYYEwNEw"
92513,https://m.media-amazon.com/images/I/616xUmrmkoL.jpg,746096,depth,"EnErCyLG ElectronicsOLED6SCZZLAABCDEFFG97kWh/1ooohABCDEFGHDR193kWh /1000h3840 pX88cm16465"""
92514,https://m.media-amazon.com/images/I/616xUmrmkoL.jpg,746096,height,"EnErCyLG ElectronicsOLED6SCZZLAABCDEFFG97kWh/1ooohABCDEFGHDR193kWh /1000h3840 pX88cm16465"""
92515,https://m.media-amazon.com/images/I/616xWB8cQlL.jpg,675317,depth,124mm/Sin716mm/o.63in
92516,https://m.media-amazon.com/images/I/616xhzFvjPL.jpg,126471,width,"MATERIALOrganic, non-toxic,breathableDESIGNAward winning center-slingEXTERIOR21 inDIMENSIONS16.25 in30 in30 in long18 in wideINTERIORDIMENSIONS21in along center16.25 in along sides18 inAGE0-9+ months"
92517,https://m.media-amazon.com/images/I/616xhzFvjPL.jpg,126471,height,"MATERIALOrganic, non-toxic,breathableDESIGNAward winning center-slingEXTERIOR21 inDIMENSIONS16.25 in30 in30 in long18 in wideINTERIORDIMENSIONS21in along center16.25 in along sides18 inAGE0-9+ months"
92518,https://m.media-amazon.com/images/I/616xnK48r0L.jpg,983323,voltage,PMD2409PEMBIGADC24V12.2wZPCLXC6c9MAdEinTaiwanGN
92519,https://m.media-amazon.com/images/I/616xnK48r0L.jpg,983323,wattage,PMD2409PEMBIGADC24V12.2wZPCLXC6c9MAdEinTaiwanGN
92520,https://m.media-amazon.com/images/I/616xrz3IFvL.jpg,611510,height,"34.5""26""19""22.5"""
92521,https://m.media-amazon.com/images/I/616xxplevLL.jpg,784538,width,12cm17cm7cm'inri
92522,https://m.media-amazon.com/images/I/616y-VBixbL.jpg,276611,height,"81.30""7.01""33.07""35.98""21.65"""
92523,https://m.media-amazon.com/images/I/616y242Ck8L.jpg,998545,height,199mm140mm81PROIRON1OKG198mm
