index,image_link,group_id,entity_name,e
17620,https://m.media-amazon.com/images/I/41vSI8VToYL.jpg,913156,height,5.89 in15 cm2.36 in / 6 cm
17621,https://m.media-amazon.com/images/I/41vSI8VToYL.jpg,913156,depth,5.89 in15 cm2.36 in / 6 cm
17622,https://m.media-amazon.com/images/I/41vSWF5ImbL.jpg,478357,height,"042""i2829"""
17623,https://m.media-amazon.com/images/I/41vSl-oQnxL.jpg,550840,item_weight,"AIMWatcr Rosltancc30gAways-onUltra-LightwveightTransfiective Display30-9yHoat RatePattery Life02/08 THUMitcring10:09130+ Watch FucesSleepEn eusotWidgelsMonitonngPAI"" HealthSmartpnoneAnalysisApps NotilicationsAsportsGunulrEh UPA LparaleHados"
17624,https://m.media-amazon.com/images/I/41vSsStzMdL.jpg,564709,maximum_weight_recommendation,8 Miles Range15.5 mph Top Speed200 Ibs Maximun LoadEABS Electronic Brake
17625,https://m.media-amazon.com/images/I/41vSsbp17ML.jpg,187993,voltage,2.5L Mixing cup88882LED Display4ShortcutmenubuttonsSelectthe menufunction in theLED display2.95 HP motorZmp
17626,https://m.media-amazon.com/images/I/41vSsbp17ML.jpg,187993,wattage,2.5L Mixing cup88882LED Display4ShortcutmenubuttonsSelectthe menufunction in theLED display2.95 HP motorZmp
17627,https://m.media-amazon.com/images/I/41vSy6+I1iL.jpg,267482,item_weight,"ANIMAMUNDIAPOTHECARYBUTTERFLYPEA FLOWERBLUE HEALER""NERVOUS SYSTEM BALANCE""HERBAL SUPPLEMENT5ozFTTETem"
17628,https://m.media-amazon.com/images/I/41vTKdCxRLL.jpg,221399,item_weight,"19.3'75""/190.5cmI49cmp38cm123cm41.3""14.7LBSH10ScmKG6.7KG'28""/71cmWider ="
17629,https://m.media-amazon.com/images/I/41vTmgupUZL.jpg,705304,item_weight,1Oin large screen1920x1200 HD resolution IPS eye protection full screen
17630,https://m.media-amazon.com/images/I/41vU4hqtWYL.jpg,957050,voltage,"Everythinga creator needs(hp)SMP camera wilhprOcy shutterHPPalette173inch screenPowerfulntcl"" ProcossorcalibrateddisoloySmart ScnsoSustoinablydesignedLargeColar"
17631,https://m.media-amazon.com/images/I/41vU4hqtWYL.jpg,957050,wattage,"Everythinga creator needs(hp)SMP camera wilhprOcy shutterHPPalette173inch screenPowerfulntcl"" ProcossorcalibrateddisoloySmart ScnsoSustoinablydesignedLargeColar"
17632,https://m.media-amazon.com/images/I/41vUGKAPjLL.jpg,675317,height,120Omm100Omm1 2mm
17633,https://m.media-amazon.com/images/I/41vUJ+RczJL.jpg,751532,maximum_weight_recommendation,"KING81.1""78.1""45.2/49.2""Weight Capacity: 800 LBS23.2""10.2* /14.2'45,2 /49.211.8'"
17634,https://m.media-amazon.com/images/I/41vUJuA6gdL.jpg,311997,depth,"5.38""10.25""15"""
17635,https://m.media-amazon.com/images/I/41vUJuA6gdL.jpg,311997,height,"5.38""10.25""15"""
17636,https://m.media-amazon.com/images/I/41vUJuA6gdL.jpg,311997,width,"5.38""10.25""15"""
17637,https://m.media-amazon.com/images/I/41vUMGnpsaL.jpg,208023,depth,3.5 in / 9 cmE3
17638,https://m.media-amazon.com/images/I/41vUMGnpsaL.jpg,208023,width,3.5 in / 9 cmE3
17639,https://m.media-amazon.com/images/I/41vUYIUkbXL.jpg,478357,width,10Ocm35.Scm55cm
17640,https://m.media-amazon.com/images/I/41vUhYVQ7tL.jpg,549052,depth,912cm
17641,https://m.media-amazon.com/images/I/41vUhYVQ7tL.jpg,549052,width,912cm
17642,https://m.media-amazon.com/images/I/41vVZ1Cwk7S.jpg,784538,height,DETALLESCREATIVOSFabricaros {#ocicnesCOLOQUE AQUi su IMAGEN30x20cmCANTO
17643,https://m.media-amazon.com/images/I/41vVo4nCZqL.jpg,746096,voltage,"The Terrace Full SunWhat'sin the box:Power Cable57.7*W65""TVUser ManualOne Remote TM2O95Avuth catteries33,5'64.5""2.4""DDimensions:(INCHESWxhxD}:TV Without Stand: 57.7 * 33.5*2.4Jaacn Cnnn"
17644,https://m.media-amazon.com/images/I/41vVo4nCZqL.jpg,746096,wattage,"The Terrace Full SunWhat'sin the box:Power Cable57.7*W65""TVUser ManualOne Remote TM2O95Avuth catteries33,5'64.5""2.4""DDimensions:(INCHESWxhxD}:TV Without Stand: 57.7 * 33.5*2.4Jaacn Cnnn"
17645,https://m.media-amazon.com/images/I/41vVvhsfMtS.jpg,231838,depth,6.5cm/2.55in9cm/3.54in
17646,https://m.media-amazon.com/images/I/41vVvhsfMtS.jpg,231838,height,6.5cm/2.55in9cm/3.54in
