index,image_link,group_id,entity_name,e
62453,https://m.media-amazon.com/images/I/51jf73ihEAL.jpg,823083,width,1Ocm32cm
62454,https://m.media-amazon.com/images/I/51jfKWy2KdL.jpg,931247,height,"53.93""The thickness is 0.35"""
62455,https://m.media-amazon.com/images/I/51jfKWy2KdL.jpg,931247,width,"53.93""The thickness is 0.35"""
62456,https://m.media-amazon.com/images/I/51jfNTqOuQL.jpg,150913,maximum_weight_recommendation,WEIGHSLESS THAN15 LB
62457,https://m.media-amazon.com/images/I/51jfQcDGYsL.jpg,119607,width,IU takes@Hendb;mind4inchG14Hlzashape0.Zinch
62458,https://m.media-amazon.com/images/I/51jfQcDGYsL.jpg,119607,height,IU takes@Hendb;mind4inchG14Hlzashape0.Zinch
62459,https://m.media-amazon.com/images/I/51jfSAcUnLL.jpg,483370,height,16cm/6.3in
62460,https://m.media-amazon.com/images/I/51jfSAcUnLL.jpg,483370,depth,16cm/6.3in
62461,https://m.media-amazon.com/images/I/51jfSAcUnLL.jpg,483370,width,16cm/6.3in
62462,https://m.media-amazon.com/images/I/51jfUn16JjL.jpg,751532,height,"Width(73.62 inch)(22.83 inch)1Heightinch)(72.04 inch)(78,34(16.53inch)inch)Depth(85.82 inch)"
62463,https://m.media-amazon.com/images/I/51jfhgnf7ML.jpg,913156,depth,Cello82cm
62464,https://m.media-amazon.com/images/I/51jfhgnf7ML.jpg,913156,height,Cello82cm
62465,https://m.media-amazon.com/images/I/51jfhgnf7ML.jpg,913156,width,Cello82cm
62466,https://m.media-amazon.com/images/I/51jfk3hXwXL.jpg,494658,depth,%330cm/11.81in
62467,https://m.media-amazon.com/images/I/51jfrNORhqL.jpg,524117,depth,DISNEY- GEOMERICFABRIC SIORAGEBOXSIZES(FOLDABLE)Model: DN-179126cm626cm4OcmDisvepMIC K E YM 0 U $ EHOUZESTOraGi insPiRATINS
62468,https://m.media-amazon.com/images/I/51jfxIuifrL.jpg,884560,item_weight,"ManTiongVien gia viPHOGA~PREPARATION POURPHO""""pho"" SOUP SEASONINGFrVINtSUGGEsIeNTINHIOID NETNET WTg 2,60 02J4CuBeS[75g'VIEN"
62469,https://m.media-amazon.com/images/I/51jfxyCw3pL.jpg,183388,height,}2.Scmlin9in1Ocm/3.
62470,https://m.media-amazon.com/images/I/51jg47paI-S.jpg,119607,width,Cable Length: Approx 2m/6.6ft63355cm/21.7in22cm/o.=.8in
62471,https://m.media-amazon.com/images/I/51jg9wARgiL.jpg,347404,width,"5.5""4.1""3.7"""
62472,https://m.media-amazon.com/images/I/51jgEXnhADS.jpg,965518,voltage,"MultifunctionSuitable for drilling wall, metal cerforation, plasticperforation, etc .21V Hmuy"
62473,https://m.media-amazon.com/images/I/51jgG6W1iDL.jpg,268003,maximum_weight_recommendation,"MaxWeight2201bsSTURDY &EXTRA-WIDEDEckMade of 7-Ply Canadian Maple, sturayenough to support skaters up to 220lbs.Plus; Extra-Wide Decki& irion} makesit easier toride:"
62474,https://m.media-amazon.com/images/I/51jgVHSOfxL.jpg,507619,height,"23""14""CATTUNNELSIZE10""6 <"
62475,https://m.media-amazon.com/images/I/51jgVoZDpqL.jpg,174276,width,1.65in/4.2cm083
62476,https://m.media-amazon.com/images/I/51jgVoZDpqL.jpg,174276,depth,1.65in/4.2cm083
62477,https://m.media-amazon.com/images/I/51jgXdxoInL.jpg,648011,width,0MODESTIMERSRemoteModesUSB InportHook DesignCompact1200 mAhNon-RemovableRechargeableBaseBatteryPCShadeMetalHookPlasticEnclosure20 HQLEDs8.14 inMode ButtonMicro-B Input2.36 in
62478,https://m.media-amazon.com/images/I/51jgXdxoInL.jpg,648011,depth,0MODESTIMERSRemoteModesUSB InportHook DesignCompact1200 mAhNon-RemovableRechargeableBaseBatteryPCShadeMetalHookPlasticEnclosure20 HQLEDs8.14 inMode ButtonMicro-B Input2.36 in
62479,https://m.media-amazon.com/images/I/51jh5UCnm6L.jpg,731432,item_weight,"3iolechusa3a18BioTechUSACOLLAGENFood SUPPLEMENT DRINK POWOERbLack RASPBERRY FLAvouREOIazzencugaeFRETOSEPERSORVIAGIFoaggy3Jgrms (20 servings]BiolechUSABioTechUSAanichU54Z5]3ioTechUSA""BiolechUSAdarchu54Ziplechusa"
62480,https://m.media-amazon.com/images/I/51jh9nDLNSL.jpg,823083,height,15.33in/39cm4.7in /12cm
62481,https://m.media-amazon.com/images/I/51jh9nDLNSL.jpg,823083,width,15.33in/39cm4.7in /12cm
62482,https://m.media-amazon.com/images/I/51jhGpNaz2L.jpg,675317,height,8+2Omm205mm
62483,https://m.media-amazon.com/images/I/51jhJB4F2HL.jpg,276611,width,10scml135cm37cm
