index,image_link,group_id,entity_name,e
50047,https://m.media-amazon.com/images/I/51W2YxDpVPL.jpg,407921,height,"23x34""2x3""Photo paper50Photo paper / papier50@acksnelywinsprocket sprocket -SprecketAlETk] @llusteltSprrkrt Sckrt _Sprockci 2-u1-]Sorockel; -snutTumni"
50048,https://m.media-amazon.com/images/I/51W2d4hUnzL.jpg,416664,depth,"BUBBLE NIGHT LIGHT DIMENSIONS6-3/4"" Tall2"" BaseC7 /E12 CANDELABRA BASE"
50049,https://m.media-amazon.com/images/I/51W2d4hUnzL.jpg,416664,height,"BUBBLE NIGHT LIGHT DIMENSIONS6-3/4"" Tall2"" BaseC7 /E12 CANDELABRA BASE"
50050,https://m.media-amazon.com/images/I/51W2eWWoKGL.jpg,916768,width,PRODUCT SIZE17cm20cm6.69in7.87in10cm/3.9in
50051,https://m.media-amazon.com/images/I/51W2g9EN1UL.jpg,373285,item_weight,1I0161
50052,https://m.media-amazon.com/images/I/51W2nDcNbFL.jpg,120219,width,3.1 IN37.4 IN
50053,https://m.media-amazon.com/images/I/51W2nDcNbFL.jpg,120219,depth,3.1 IN37.4 IN
50054,https://m.media-amazon.com/images/I/51W2rr+z+TL.jpg,681445,height,23cm1Ocm
50055,https://m.media-amazon.com/images/I/51W2rr+z+TL.jpg,681445,depth,23cm1Ocm
50056,https://m.media-amazon.com/images/I/51W2rr+z+TL.jpg,681445,width,23cm1Ocm
50057,https://m.media-amazon.com/images/I/51W2sxgb8CL.jpg,142748,depth,"PFPIEII TImE5J490 cm(35,4 in)caseTETWeightE296 Ribs188 g"
50058,https://m.media-amazon.com/images/I/51W2sxgb8CL.jpg,142748,height,"PFPIEII TImE5J490 cm(35,4 in)caseTETWeightE296 Ribs188 g"
50059,https://m.media-amazon.com/images/I/51W366YX16L.jpg,932289,width,DW{gcm58.4258.42cm
50060,https://m.media-amazon.com/images/I/51W3EOmlKfL.jpg,397856,item_weight,MADE INUSANaturalsCholineBitartratePremium FormulaGMPFoenenntnt650 mgBrd PARTY TestedBrd Party Lab Tested En FGeR;180 TABLETSDIETARYSUPPLEMENTest
