index,image_link,group_id,entity_name,e
46046,https://m.media-amazon.com/images/I/51ReQrFHkIL.jpg,186035,voltage,
46047,https://m.media-amazon.com/images/I/51ReQrFHkIL.jpg,186035,item_weight,
46048,https://m.media-amazon.com/images/I/51ReQrFHkIL.jpg,186035,wattage,
46049,https://m.media-amazon.com/images/I/51ReSHzO9eL.jpg,486636,item_weight,"Total Lenght = 32 8cm{{Blade Lenght20.3cmHandle Lenght = 12.ScmNet Weight = 460g  Thickness3mnmproduct nameDouble horse Hand forged Chinese kitchen knifeBlade Malerial50Cr15MoV forged steelHandle MaterialwengeUse ForSuitable Ior dally kitchen cooking; culling meat; slicesIelablesmelons etc (don""t use it cut the bone or otherfood)Lveghard"
46050,https://m.media-amazon.com/images/I/51ReY-ciYQL.jpg,709627,voltage,"Q88Bre7[ByyfpAY"" |ItingCAlr Do27558OMroe ""955066Store '8220Dily ALNCERATUROmAh'WT :(SPECITEED 6OvreCMAKGER;"
46051,https://m.media-amazon.com/images/I/51RecNAFBtL.jpg,347404,height,Size of Galvanized Pots3.8 inchf32.8 inch4.3 inch
46052,https://m.media-amazon.com/images/I/51RedCxxjbL.jpg,675012,item_weight,FullHD108OpFut ALL
46053,https://m.media-amazon.com/images/I/51ReihyOAzL.jpg,752266,height,5inches39.4 inches10.2 inches6?inches6.3inches
46054,https://m.media-amazon.com/images/I/51ReihyOAzL.jpg,752266,width,5inches39.4 inches10.2 inches6?inches6.3inches
46055,https://m.media-amazon.com/images/I/51RemyzZKAL.jpg,418233,height,710Smm120mm
46056,https://m.media-amazon.com/images/I/51RemyzZKAL.jpg,418233,width,710Smm120mm
46057,https://m.media-amazon.com/images/I/51Rf8c+E6NL.jpg,939426,maximum_weight_recommendation,20.TinLarge andSpacious15incomfortable forcats and rabbitsup to 15lbs16.IinTwo-WayOne-Way Exittop-only exitgreatly reducescat litter messEntry
46058,https://m.media-amazon.com/images/I/51RfCjjTPzL.jpg,961155,width,125mm4.92inI33N01Ti79mm[13mmL3.1in0.5in
46059,https://m.media-amazon.com/images/I/51RfEslaFLL.jpg,825239,height,"7:1Storage8 Ground NailsWindproof Ropes81140.€OCM/55.210.OCM/82.7""Bag"
46060,https://m.media-amazon.com/images/I/51RfHbzXqXL.jpg,452717,width,1.6inch8.3inch15.3inchSuitbale for1.SinchUnderwearSkirts2.2inch0.6inchSocksTowel
