index,image_link,group_id,entity_name,e
70064,https://m.media-amazon.com/images/I/51rs0pYcLSL.jpg,963595,depth,65'6g1.85 in / 4.7 cm
70065,https://m.media-amazon.com/images/I/51rsD5KQy0L.jpg,261553,width,Product SizeIcm0.37cm1Ocm
70066,https://m.media-amazon.com/images/I/51rsEiN3KKL.jpg,318770,wattage,USB interface 01workmanshipType-C interface02Clean outlineMicro USB 03WorkmanshipCleanliness04Cable about 1.5m
70067,https://m.media-amazon.com/images/I/51rsNNG9+UL.jpg,654649,item_weight,A MPicasso=i45.6inPicassown3333-D MagdoticUain138in2.95inJee04bin095in2.95105.63inysinEamc95in
70068,https://m.media-amazon.com/images/I/51rsOUrdI-L.jpg,487566,width,"50""60""6 ft;"
70069,https://m.media-amazon.com/images/I/51rsOUrdI-L.jpg,487566,depth,"50""60""6 ft;"
70070,https://m.media-amazon.com/images/I/51rsV2nHvkL.jpg,312608,width,"100 cm(39.4"")31 cm(12.3'5E{65 cm (25.6'oJ17,5 cm(6.9"")!cm(6.9"")17,5"
70071,https://m.media-amazon.com/images/I/51rsjtQmBAL.jpg,311997,width,"40LBSWEIGHTCAPACITYPerfect for Bedroom, living room and kitchen40LBS0.8""'16""6"""
70072,https://m.media-amazon.com/images/I/51rskQzOazL.jpg,866516,depth,DimehsionesTresReyes Magos82
70073,https://m.media-amazon.com/images/I/51rskQzOazL.jpg,866516,height,DimehsionesTresReyes Magos82
70074,https://m.media-amazon.com/images/I/51rskQzOazL.jpg,866516,width,DimehsionesTresReyes Magos82
70075,https://m.media-amazon.com/images/I/51rsoc-VDnL.jpg,459271,maximum_weight_recommendation,Sturdy IronLoad 150KGThis bed ladderconstructed with highstrenghth iron which ensures the salety:load capacity of 150k9(330lbs}.Largc
70076,https://m.media-amazon.com/images/I/51rspGjPXqL.jpg,589105,depth,83g29.5cm/11.61in
70077,https://m.media-amazon.com/images/I/51rstNU-YiL.jpg,276611,depth,Height-6 Ft5'2'8360cm
70078,https://m.media-amazon.com/images/I/51rt-Czrf6L.jpg,428871,item_weight,1.2Lb13 inch(540g)(32cm)50 inch(125cm)Z inchI2cm)Pockets forBalls12 inch(3Ocm)TeesDivor Tools
70079,https://m.media-amazon.com/images/I/51rt0Y5I1jL.jpg,630390,item_weight,FORZAGEN12ac5 LBS67CERTIFIED12.27 KGSERVINGSPROTEIN8FOAZADEN'FORZAWHEPREMUUM PROWHEYPROTEINIworkout
70080,https://m.media-amazon.com/images/I/51rt8qmlDeL.jpg,407808,height,46CM-34CM-FiecM-
