index,image_link,group_id,entity_name,e
104676,https://m.media-amazon.com/images/I/61E7T5bvWML.jpg,150535,depth,HOW BIG | AM8inch0.7inch
104677,https://m.media-amazon.com/images/I/61E7T5bvWML.jpg,150535,width,HOW BIG | AM8inch0.7inch
104678,https://m.media-amazon.com/images/I/61E7WtyvG4L.jpg,292475,width,12cm3353
104679,https://m.media-amazon.com/images/I/61E7ZAxaOQL.jpg,347404,depth,100 Pcs9.45 in~36.69in
104680,https://m.media-amazon.com/images/I/61E7b-E9SVL.jpg,254962,maximum_weight_recommendation,Wood: Rubber woodNet weight: 35KGBearing weight: 120KGSize: 580x570x2170mmPacking method: Whole machine packingApplicable height: Leg length below 120CM (height below 190CM)Resistance system: Resistance adjustment
104681,https://m.media-amazon.com/images/I/61E7b-E9SVL.jpg,254962,item_weight,Wood: Rubber woodNet weight: 35KGBearing weight: 120KGSize: 580x570x2170mmPacking method: Whole machine packingApplicable height: Leg length below 120CM (height below 190CM)Resistance system: Resistance adjustment
104682,https://m.media-amazon.com/images/I/61E7crMPcDL.jpg,292475,depth,7.12.95'Air Vent1.3'Snap Buckle
104683,https://m.media-amazon.com/images/I/61E7crMPcDL.jpg,292475,height,7.12.95'Air Vent1.3'Snap Buckle
104684,https://m.media-amazon.com/images/I/61E7umWv7iL.jpg,488883,height,43dm30cm
104685,https://m.media-amazon.com/images/I/61E7umWv7iL.jpg,488883,depth,43dm30cm
104686,https://m.media-amazon.com/images/I/61E7wn3CheL.jpg,849273,depth,4Hhank02Veu15 In
104687,https://m.media-amazon.com/images/I/61E7wn3CheL.jpg,849273,height,4Hhank02Veu15 In
104688,https://m.media-amazon.com/images/I/61E80Aav2qS.jpg,237000,height,WaterproofDustproofWindproofUV protectionresisitent215cm/846in1Rip215cm/846in
104689,https://m.media-amazon.com/images/I/61E88hpCNcL.jpg,970563,width,Product Size3 _22cm1/4 inch1 0.6cm61681.1 inch / 2.8cm1.57inch1 4cm0A1215inchinch8cm8.6617cm.Zinch4cm57inch
104690,https://m.media-amazon.com/images/I/61E88lvRWNL.jpg,362818,height,"15cm/5.9""O""50mllongamJ23cm/9.20cm/7 8m1Ocm/3.9"""
104691,https://m.media-amazon.com/images/I/61E8E3j+4nL.jpg,823083,width,"8N83.7""[9 Acm8.6"" 21.8cm"
104692,https://m.media-amazon.com/images/I/61E8G+kqnvL.jpg,288715,item_weight,HD digital children's camera2 inch screen 1080P video recording; non-slip and anti-fall design
104693,https://m.media-amazon.com/images/I/61E8G6AImEL.jpg,793774,height,19.7cm115.6cm114
104694,https://m.media-amazon.com/images/I/61E8GVnIfFL.jpg,396159,height,"MvErgonomic &Modern DesignLarge 21"" x 10.5""WINNING83221(53 cm)Npisaaadvi11101AWARD DESIGN"
104695,https://m.media-amazon.com/images/I/61E8KjoxvGL.jpg,386873,item_weight,40OOmAhISW Fast ChargingBatterywith USB Type €4000mAh92 %
104696,https://m.media-amazon.com/images/I/61E8W9r3FRL.jpg,682898,height,23Ifiles19 mmSEMI-METALLISCH24g
104697,https://m.media-amazon.com/images/I/61E8W9r3FRL.jpg,682898,depth,23Ifiles19 mmSEMI-METALLISCH24g
104698,https://m.media-amazon.com/images/I/61E8XTlFZjL.jpg,801829,width,"818,9 inch3832146i1732inch22.241inchinch"
104699,https://m.media-amazon.com/images/I/61E8YFs91zL.jpg,823083,depth,Size details6.lin6.49in
104700,https://m.media-amazon.com/images/I/61E8YFs91zL.jpg,823083,height,Size details6.lin6.49in
104701,https://m.media-amazon.com/images/I/61E8a1lWGTL.jpg,957185,item_weight,"SUGAR ADDEDNQEUGARSNOEDo BAcoNELnnn##Ma6e Ya#dlic Vi nv2AU IncteiOOMMMADDED@FrIENoAll Natural: No Nonsense.Every: Single: Bite_BACON""ADDED:SMOKED [aaa""SUGARDZUNCUREDJeVmi*matinJoo6?OmAulmux~OO@MADDEd MxETeliol"
104702,https://m.media-amazon.com/images/I/61E8cf0RBsL.jpg,810266,depth,HAohinga8Omm360ml/12ozCapacityClear Glass]Personalisedin the UK
