index,image_link,group_id,entity_name,e
16016,https://m.media-amazon.com/images/I/41pOuaCNJ5L.jpg,725915,width,"2,2cm10.3cmRiGht1,6cm1,6cm2.7cm"
16017,https://m.media-amazon.com/images/I/41pP7Nggu+L.jpg,748919,item_weight,Rani~oRGiNIC$GarlicPasteuOoz (Z0a.
16018,https://m.media-amazon.com/images/I/41pQJxRZxRL.jpg,300630,depth,13.3in/8.5cm
16019,https://m.media-amazon.com/images/I/41pQJxRZxRL.jpg,300630,width,13.3in/8.5cm
16020,https://m.media-amazon.com/images/I/41pRcVfdWWL.jpg,784538,depth,"Image size24x16(inch)5' 7"""
16021,https://m.media-amazon.com/images/I/41pRd6DK8NL.jpg,292475,depth,2.1 in5.5 cm1.2 in3.2 cm
16022,https://m.media-amazon.com/images/I/41pRd6DK8NL.jpg,292475,width,2.1 in5.5 cm1.2 in3.2 cm
16023,https://m.media-amazon.com/images/I/41pSjudarIL.jpg,483370,height,7.08in/18cm11.8in /30cm
16024,https://m.media-amazon.com/images/I/41pSjudarIL.jpg,483370,depth,7.08in/18cm11.8in /30cm
16025,https://m.media-amazon.com/images/I/41pTdmGvx3S.jpg,877667,width,1L
16026,https://m.media-amazon.com/images/I/41pTdmGvx3S.jpg,877667,depth,1L
16027,https://m.media-amazon.com/images/I/41pTqVZIUCL.jpg,483370,width,4cm4.6cmWeight:17gMaterial: PVC plastic
16028,https://m.media-amazon.com/images/I/41pTqVZIUCL.jpg,483370,depth,4cm4.6cmWeight:17gMaterial: PVC plastic
16029,https://m.media-amazon.com/images/I/41pTqVZIUCL.jpg,483370,height,4cm4.6cmWeight:17gMaterial: PVC plastic
16030,https://m.media-amazon.com/images/I/41pTs8n6-yL.jpg,478357,height,"30""48""15.5"""
16031,https://m.media-amazon.com/images/I/41pWscbxFlS.jpg,478357,height,180 cm6090cm
16032,https://m.media-amazon.com/images/I/41pWtYhHD6L.jpg,483370,height,8 Cms26Cms
16033,https://m.media-amazon.com/images/I/41pWtYhHD6L.jpg,483370,depth,8 Cms26Cms
16034,https://m.media-amazon.com/images/I/41pXoK1adKS.jpg,276611,width,3680 cmui3cm
16035,https://m.media-amazon.com/images/I/41pXrg6j9YL.jpg,579652,width,9.4 in / 24.0 cm4.3 in / 10.8 cm
16036,https://m.media-amazon.com/images/I/41pY4bL5mtL.jpg,462757,maximum_weight_recommendation,Powerful & Quiet Motor'25HPPeak Power<s0db Low Noise6.0MPHMax Speed120 kg265 IbsHeavy Duty Walking Pad Treadmill
16037,https://m.media-amazon.com/images/I/41pYQSS9M8L.jpg,658003,width,"SizeSize:26.5em(10.Sin)xl3.7em(5.4in)x5.lem(2in)Color: BlackHand measured by physical objects, please allow manual measurement of0.1-1 inch error"
16038,https://m.media-amazon.com/images/I/41pYXuMCfTL.jpg,751532,height,"1140 cm200 cm8145,5 cm205,5cm"
16039,https://m.media-amazon.com/images/I/41pYeMxnFKL.jpg,241608,width,L3SCMHGOCM8248CM
16040,https://m.media-amazon.com/images/I/41pYfxIt5JL.jpg,681445,height,96 inch
16041,https://m.media-amazon.com/images/I/41pYfxIt5JL.jpg,681445,depth,96 inch
16042,https://m.media-amazon.com/images/I/41pYfxIt5JL.jpg,681445,width,96 inch
16043,https://m.media-amazon.com/images/I/41pZL-fOZ9L.jpg,276700,wattage,Mini Table Saw11Ov6OHZ
16044,https://m.media-amazon.com/images/I/41pZL-fOZ9L.jpg,276700,voltage,Mini Table Saw11Ov6OHZ
16045,https://m.media-amazon.com/images/I/41pZmrtPTTL.jpg,675012,item_weight,2.5kOhters2.5K High Resolutionfor Single Front
16046,https://m.media-amazon.com/images/I/41pZw1zaYpL.jpg,152339,maximum_weight_recommendation,8 x 22 inchesPair weighs 4.15 poundsand carries180-pound load
16047,https://m.media-amazon.com/images/I/41paAItIJXL.jpg,312608,width,"144 cm( 56.7"" )78185H1cm( 2"""
16048,https://m.media-amazon.com/images/I/41paiBYjg0L.jpg,545902,height,6.56in / 16.7cm8.25in21 cm
16049,https://m.media-amazon.com/images/I/41paiBYjg0L.jpg,545902,depth,6.56in / 16.7cm8.25in21 cm
16050,https://m.media-amazon.com/images/I/41paiBYjg0L.jpg,545902,width,6.56in / 16.7cm8.25in21 cm
16051,https://m.media-amazon.com/images/I/41palj3rTAL.jpg,178778,height,14CM15cm25cm
16052,https://m.media-amazon.com/images/I/41pavBIx1sL.jpg,804356,item_weight,Snug-FitWaistMCKESSONBoby0.25 12.7aaiDIAPERSuto 12-hoursomnugtit wist0 Shstretchasic sonensolomcathi-culer coYcr#cics indicato28countMFR# BD S73
16053,https://m.media-amazon.com/images/I/41pax7ps+fL.jpg,866516,width,2.36 in / 6 cm1.57 in / 4 cm
16054,https://m.media-amazon.com/images/I/41pax7ps+fL.jpg,866516,depth,2.36 in / 6 cm1.57 in / 4 cm
16055,https://m.media-amazon.com/images/I/41pb359y3hS.jpg,470067,height,"360""332 mm207 mm0 50 mmGROH"
16056,https://m.media-amazon.com/images/I/41pb359y3hS.jpg,470067,depth,"360""332 mm207 mm0 50 mmGROH"
16057,https://m.media-amazon.com/images/I/41pba4mPKqS.jpg,628971,item_weight,Nutrition FactsKoning DOConirSnno UtConbainctIa50)Calories120AoataznTotal Fat 2 6SahratedFul 0 &4Jens Fnt Cocnolettero| 6541 4sodlum OOTo3carbohydrtDalnFlbulSunarIncldLcnan8Proteln 7oVan0TcoCulm Ta1Iron IaPonanz9ma1IKGREDIENTS: Cooked Chicken BreastWcat With R b Meal''=organicina
16058,https://m.media-amazon.com/images/I/41pbysRK73L.jpg,939587,item_weight,Airline Safe40 Ibs
16059,https://m.media-amazon.com/images/I/41pcniR4gdL.jpg,635528,voltage,"L5OOmAh CapacityiPhone 13iPhone 14iPhone X1.0charges1.0charges1,35_charoesMat"
16060,https://m.media-amazon.com/images/I/41pd-hfCYRL.jpg,514726,depth,275cm
16061,https://m.media-amazon.com/images/I/41pd1KC6wqL.jpg,276611,height,83605cmcm
